APN,Registered Date,Property Type,Property Address,Property City,Property State,Property Zip,Council District,Lender,Lender Contact,Lender Contact Phone,Property Management,Property Management Contact,Property Management Address,Property Management Contact Phone,Longitude,Latitude,Property on Map
4329002034,07/16/2019,Single Family,2170  CENTURY PARK,LOS ANGELES,CA,90067,5,U.S. Bank N.A.,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.40998,34.05808,POINT (-118.40998 34.05808)
2532006004,07/19/2019,Single Family,12555 W VAN NUYS BLVD,LOS ANGELES,CA,91331,7,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.40678,34.27755,POINT (-118.40678 34.27755)
2229003002,10/18/2019,Single Family,6953 N TEXHOMA AVE,LOS ANGELES,CA,91406,6,Yakte Properties c/o Real Time Resolutions,DAVID ROSAS,888-895-0221,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.5154,34.19708,POINT (-118.51540000000001 34.19708000000001)
5229029023,07/26/2019,Single Family,1027 N DUNDAS ST,LOS ANGELES,CA,90063,14,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.19581,34.0505,POINT (-118.19581 34.0505)
4371024011,01/10/2019,Single Family,1010 N BEVERLY GLEN BLVD,LOS ANGELES,CA,90077,5,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,-118.43988,34.09367,POINT (-118.43988 34.09367)
5110025010,01/14/2019,Multi-Family,127  52ND ST,LOS ANGELES,CA,90037,9,Cenlar FSB,Athena Santos,609-883-3900,J & J Board Ups,Javier Ortiz,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.27505,33.99568,POINT (-118.27505 33.99568)
2375019050,01/18/2019,Single Family,13035 W VALLEYHEART DR,LOS ANGELES,CA,91604,2,BANK OF AMERICA,VPR DEPARTMENT,213-345-6264,SAFEGUARD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.4173,34.1474,POINT (-118.4173 34.1474)
2666012005,03/07/2019,Single Family,15934 W KALISHER ST,LOS ANGELES,CA,91344,12,US Bank NA as Trustee for LSF9 Master Participation Trust,Tannis Stoops,404-655-9334,WRI Property Management,Tannis Stoops,14726   Ramona AVE W8 Chino CA 91710,404-655-9334,-118.47926,34.27715,POINT (-118.47926000000001 34.27715)
5047007021,11/06/2019,Single Family,5201 W RODEO ROAD,LOS ANGELES,CA,90016,10,SD Equity Partners,Liila Harris,858-733-1078,LRES Corp.,Kathy Golden,765   The City Drive South  300 Orange CA 92868,800-434-6125,-118.35951,34.02169,POINT (-118.35951000000001 34.02169)
2386030035,08/12/2019,Single Family,3634 N DIXIE CANYON PL,LOS ANGELES,CA,91423,4,"OK, LLC",ALEX NELSON,818-906-6908,NULL,NULL,,NULL,-118.42282,34.1364,POINT (-118.42281999999999 34.1364)
2627018012,01/08/2019,Single Family,13088 W RELIANCE ST,LOS ANGELES,CA,91331,6,bayview,Willie Walton,714-848-7920,Safeguard,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.418,34.23303,POINT (-118.41800000000002 34.23303)
5462016030,11/08/2019,Single Family,3751 N CAZADOR ST,LOS ANGELES,CA,90065,1,"Trinity Financial Services, LLC",Don Madden III,949-313-6161,"Trinity Financial Services, LLC",Don Madden III,2618   San Miguel DR 303 Newport Beach CA 92660,855-818-6806,-118.22581,34.1102,POINT (-118.22581 34.1102)
2621013008,11/18/2019,Single Family,9572 N BEACHY AVE,LOS ANGELES,CA,91331,6,s.b.s. trust deed network,colleen Irby,818-259-7937,NULL,NULL,,NULL,-118.43412,34.24437,POINT (-118.43412 34.24437)
2176030008,01/30/2019,Single Family,18912 W LA MONTANA PL,LOS ANGELES,CA,91356,3,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,-118.54552,34.15776,POINT (-118.54552 34.15776)
4115009012,11/14/2019,Single Family,8163 S BILLOWVISTA DR,LOS ANGELES,CA,90293,11,"DON F KING MD, INC. PROFIT SHARING PLAN",GRACE GROVES,626-232-1276,NULL,NULL,,NULL,-118.44151,33.96085,POINT (-118.44151000000001 33.96085)
4110016023,03/22/2019,Single Family,7488 S DENROCK AVE,LOS ANGELES,CA,90045,11,Mr. Cooper LLC,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.40829,33.97305,POINT (-118.40829 33.97305000000001)
5044005015,07/08/2019,Single Family,3511 S NORTON AVE,LOS ANGELES,CA,90018,10,"Danco, Inc.",Ronald Perlstein,310-842-8235,NULL,NULL,,NULL,-118.33285,34.02433,POINT (-118.33285 34.02433)
2502024094,10/22/2019,Single Family,13901 W OLIVE VIEW LANE,LOS ANGELES,CA,91342,7,COSIS,Colin Hammett,916-895-6540,Piedmont Capital Management LLC,Colin Hammett,1968  S Coast Hwy  1250 Laguna Beach CA 92651,916-895-6540,-118.44758,34.32396,POINT (-118.44758000000002 34.32396)
6050035010,12/18/2019,Single Family,661 E 103RD ST,LOS ANGELES,CA,90002,8,DCELK Irrevicable Trust,Heather Hawker,415-531-9153,Hopkins,Matt Hopkins,4340   Von Karman AVE 110 Newport Beach CA 92660,714-612-0257,-118.26287,33.94353,POINT (-118.26286999999999 33.94353)
6067002028,01/23/2019,Single Family,1941 E 115TH ST,LOS ANGELES,CA,90059,15,ClearSprings LS,Susan Viscuso,469-941-5317,First Allegiance,registrations dept,5716   Corsa AVE 110 Westlake Village CA 91362,888-727-6303,-118.23754,33.9306,POINT (-118.23754 33.9306)
2536010212,05/15/2019,Single Family,11233 N BORDEN AVE,LOS ANGELES,CA,91331,7,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.4062,34.2737,POINT (-118.4062 34.2737)
5026013002,01/07/2019,Single Family,4212 W DON LUIS DR,LOS ANGELES,CA,90008,8,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Elizabeth Acosta,Elizabeth Acosta,11030   Arrow Route  102 RANCHO CUCAMONGA CA 91730,929-481-1100,-118.34467,34.00548,POINT (-118.34466999999998 34.00548)
5003004007,06/28/2019,Single Family,1729 W 51ST PL,LOS ANGELES,CA,90062,8,Bankers Funding group,Jerald Shapiro,310-559-7638,Law Office of Les Zieve,Dawn Talavera,30   Corporate PARK 450 IRVINE CA 92606,714-580-8567,-118.30781,33.99609,POINT (-118.30781000000002 33.99609)
2237017019,05/09/2019,Single Family,14150 W HAYNES ST,VAN NUYS,CA,91401,2,bayview,Willie Walton,714-848-7920,Safeguard,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.44182,34.18958,POINT (-118.44182 34.18958)
2603018046,06/13/2019,Single Family,15735 W EXCELSIOR ST,LOS ANGELES,CA,91342,7,"New Residential Mortgage, LLC",Sarah Richardson,757-452-5138,Remedy Field Services,Brandon Cole,15615   Alton PKWY 450 Irvine CA 92618,800-468-1743,-118.47623,34.31992,POINT (-118.47623000000002 34.31992)
6072018007,09/25/2019,Single Family,910 E LANZIT AVE,LOS ANGELES,CA,90059,15,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.2582,33.93429,POINT (-118.2582 33.93429)
4211025066,01/01/2019,Single Family,6400 S CRESCENT PARK EAST,LOS ANGELES,CA,90094,11,US Bank NA C/O Select Portfolio Services,N/A N/A,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.42692,33.96966,POINT (-118.42692 33.96966)
5402032002,10/17/2019,Multi-Family,2204 W RESERVOIR ST,LOS ANGELES,CA,90026,13,"Danco, Inc.",Ronald Perlstein,310-842-8235,NULL,NULL,,NULL,-118.26482,34.07976,POINT (-118.26482 34.07976)
2649020012,01/01/2019,Single Family,15209 W DEVONSHIRE ST,LOS ANGELES,CA,91345,7,HSBC BANK USA co SELECT PORTFOLIO SERVICING,SELECT SERVICING,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.46334,34.25743,POINT (-118.46334000000002 34.25743)
2656005210,06/08/2019,Single Family,9714 N SEPULVEDA BLVD,LOS ANGELES,CA,91343,7,Mr. Cooper LLC,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.46719,34.24706,POINT (-118.46718999999999 34.24706)
2156027100,07/22/2019,Single Family,18555 W COLLINS ST,TARZANA,CA,91356,3,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.53906,34.17462,POINT (-118.53906 34.17462)
2217022060,07/19/2019,Single Family,14227 W GAULT ST,VAN NUYS,CA,91405,6,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,-118.44324,34.19945,POINT (-118.44324 34.19945)
5564011011,08/06/2019,Single Family,8757 W WONDERLAND PARK AVE,LOS ANGELES,CA,90046,4,Citadel Servicing Corporation,David Trujillo,949-900-6630,Citadel Servicing Corp,David Trujillo,15707   Rockfield BLVD 320 Irvine CA 92618,949-900-6630,-118.38574,34.11403,POINT (-118.38573999999998 34.11403)
2301012051,01/08/2019,Single Family,7910 N VENTURA CANYON AVE,LOS ANGELES,CA,91402,6,CitiMortgage,Erin Theobald,877-290-3997,Safeguard Properties,Edward Zubiz,3540   wilshire BLVD  Los Angeles CA 90010,213-383-2097,-118.42859,34.21412,POINT (-118.42859000000001 34.21412)
2638006010,01/11/2019,Single Family,8664 N WAKEFIELD AVE,LOS ANGELES,CA,91402,6,Carrington Mortgage Services,Marshayla Johnson,866-563-1100,Pinelands Preservation,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,-118.44589,34.22752,POINT (-118.44589000000002 34.22752)
2250006011,10/29/2019,Single Family,5420 N COLUMBUS AVE,VAN NUYS,CA,91411,4,U.S. Bank N.A.,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.4638,34.16915,POINT (-118.46379999999999 34.16915)
7447004032,12/10/2019,Single Family,942 W CRESTWOOD ST,SAN PEDRO,CA,90731,15,BERNARDO ALPS C/O GUILD MORTGAGE,PATTI MOORE,858-492-5886,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.29773,33.74933,POINT (-118.29773 33.74933)
2106005025,01/30/2019,Single Family,7713 N QUAKERTOWN AVE,LOS ANGELES,CA,91306,3,BSI Financial,Lee Sitterley,949-679-6838,BSI Financial,registrations dept,5716   Corsa AVE  Westlake Village CA 91362,814-827-4661,-118.57002,34.21104,POINT (-118.57002 34.21104)
7442033109,01/01/2019,Single Family,28006 S WESTERN AVE,LOS ANGELES,CA,90732,15,"PNC Bank, National Association, c/o Select Portfolio Servicing",NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.30838,33.76595,POINT (-118.30838 33.76595)
2506024028,07/25/2019,Single Family,12920 N WOODCOCK AVE,LOS ANGELES,CA,91342,7,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.45388,34.30479,POINT (-118.45388000000001 34.30479)
5175007013,01/10/2019,Multi-Family,2204 1/2 E CITY VIEW AVE,LOS ANGELES,CA,90033,14,"ABS REO Trust V, NA, c/o Select Portfolio Servicing",NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.20707,34.05131,POINT (-118.20706999999999 34.05131)
6033009046,10/07/2019,Single Family,8100 S MARIPOSA AVE,LOS ANGELES,CA,90044,8,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,-118.29912,33.96547,POINT (-118.29912 33.96547)
2503013008,10/07/2019,Single Family,13808 N BRUSSELS AVE,LOS ANGELES,CA,91342,7,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,-118.42958,34.32322,POINT (-118.42958 34.32322)
5047012018,07/25/2019,Single Family,3539 S COCHRAN AVE,LOS ANGELES,CA,90016,10,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.36183,34.0224,POINT (-118.36183 34.0224)
6004025020,01/01/2019,Multi-Family,623 W 62ND ST,LOS ANGELES,CA,90044,9,HSBC Bank USA co select portfolio servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.28461,33.98338,POINT (-118.28461 33.98338)
2870013041,11/10/2019,Single Family,18218 W GUILDFORD LANE,LOS ANGELES,CA,91326,12,Hudson Homes Management,Ryan Curran,800-516-1553,Northsight Management,Stephanie Vitacco,16820   Ventura BLVD  Los Angeles CA 91436,800-516-1553,-118.5322,34.2793,POINT (-118.5322 34.2793)
2245029018,01/11/2019,Single Family,14117 W EMELITA ST,VAN NUYS,CA,91401,4,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.44071,34.17677,POINT (-118.44071 34.17677)
5561013009,01/23/2019,Single Family,9270 W KINGLET DR,HOLLYWOOD,CA,90069,4,"HIF Lenders II, LLC",Gregg Bernstein,310-400-5631,Rodeo Capital,Richard Katz,11601   Wilshire BLVD 2410 Los Angeles CA 90025,310-400-5631,-118.39175,34.1006,POINT (-118.39175000000002 34.1006)
4007023005,07/26/2019,Single Family,6430 S ARLINGTON AVE,LOS ANGELES,CA,90043,8,PennyMac Loan Services,Eric Moore,877-338-3791,Safeguard c/o Bron Inc Jefferson,Code Compliance,27720   Jefferson AVE 210 Temecula CA 92590,800-852-8306,-118.31856,33.98105,POINT (-118.31856 33.98105)
5101033010,11/11/2019,Multi-Family,238 W 53RD ST,LOS ANGELES,CA,90037,9,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,OGIWA INCORPORATED,Olatunji Giwa,1028  N Lake AVE 208 PASADENA CA 91104,626-787-1471,-118.27742,33.99409,POINT (-118.27741999999999 33.99409)
5082013013,01/18/2019,Multi-Family,4446 W VICTORIA PARK DR,LOS ANGELES,CA,90019,10,RUSHMORE LOAN MANAGEMENT SERVICES,PROPERTY PRESERVATION,949-341-5601,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.33237,34.04694,POINT (-118.33237 34.04694)
2177040017,03/11/2019,Single Family,19016 W DEVONPORT LANE,LOS ANGELES,CA,91356,3,Mr. Cooper LLC,Paula Acosta,800-468-1743,"AFS c/o NEW BEGINNING PROPERTIES, INC",Chavez Lourdes,999  W Marshall BLVD  San Bernardino CA 92405,800-468-1743,-118.54784,34.14183,POINT (-118.54784 34.14183)
2715001014,01/17/2019,Single Family,11052 N RESEDA BLVD,LOS ANGELES,CA,91326,12,Fay Servicing LLC - Eric Moore,Eric Moore,877-338-3791,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,-118.53589,34.27127,POINT (-118.53589 34.27127)
7460028011,01/03/2019,Single Family,1129 W 20TH ST,SAN PEDRO,CA,90731,15,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,OGIWA INCORPORATED,Olatunji Giwa,1028  N Lake AVE 208 PASADENA CA 91104,626-787-1471,-118.30195,33.726,POINT (-118.30194999999999 33.726)
5429028005,05/08/2019,Single Family,3507 W CRESTMONT AVE,LOS ANGELES,CA,90026,13,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.27395,34.09253,POINT (-118.27395 34.09253)
5484026018,11/12/2019,Single Family,6152 E MESA AVE,LOS ANGELES,CA,90042,1,"Premier Money Source, Inc",Duane Wellhoefer,949-246-1992,NULL,NULL,,NULL,-118.18895,34.11662,POINT (-118.18894999999999 34.11662)
2044001030,08/16/2019,Single Family,23216 W BURBANK BLVD,LOS ANGELES,CA,91367,3,Celink,Daniel Stack,866-727-4303,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,800-639-2151,-118.63252,34.1717,POINT (-118.63251999999999 34.1717)
2012019014,06/06/2019,Single Family,7731 N NITA AVE,LOS ANGELES,CA,91304,3,Mr. Cooper LLC,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.61384,34.211,POINT (-118.61384 34.211)
5015016020,01/01/2019,Multi-Family,4421 S WILTON PL,LOS ANGELES,CA,90062,8,US BANK NA co SELECT PORTFOLIO SERVICING,SELECT SERVICING,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.31507,34.00307,POINT (-118.31507000000002 34.00307)
5043003021,01/01/2019,Multi-Family,2537 S CLOVERDALE AVE,LOS ANGELES,CA,90016,10,"The Bank of New York Mellon, c/o Select Portfolio Servicing",NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.35722,34.03319,POINT (-118.35722 34.03319)
6020025010,06/08/2019,Single Family,524 1/2 W 73RD ST,LOS ANGELES,CA,90044,8,Mr. Cooper,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.28362,33.97351,POINT (-118.28362000000001 33.97351)
5221030013,01/11/2019,Single Family,5117 E BOHLIG RD,LOS ANGELES,CA,90032,14,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.17224,34.07026,POINT (-118.17224 34.07026)
2634030011,06/25/2019,Single Family,8501 N CANTERBURY AVE,LOS ANGELES,CA,91352,6,SN SERVICING CORPORATION,PROPERTY PRESERVATION,800-603-5601,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.41945,34.22464,POINT (-118.41945 34.22464)
5155012200,01/07/2019,Single Family,421 S LA FAYETTE PARK,LOS ANGELES,CA,90064,1,bayview,Willie Walton,714-848-7920,Safeguard,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.28217,34.06511,POINT (-118.28217000000001 34.06511)
6016010005,11/08/2019,Single Family,1842 W 65TH ST,LOS ANGELES,CA,90047,8,"Trojan Capital Investments, LLC",Don Madden,877-684-9517,OGIWA INCORPORATED,Olatunji Giwa,1028  N Lake AVE 208 PASADENA CA 91104,626-787-1471,-118.31044,33.9805,POINT (-118.31044 33.9805)
2173002033,01/01/2019,Single Family,4348 N TOPANGA CANYON BLVD,LOS ANGELES,CA,91364,3,HSBC Bank c/o Select Portfolio Servicing,Select Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.60512,34.14776,POINT (-118.60512 34.14776)
6037005024,02/26/2019,Single Family,8901 S LA SALLE AVE,LOS ANGELES,CA,90047,8,Mr. Cooper LLC,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.30587,33.95615,POINT (-118.30587 33.95615)
2671006005,09/03/2019,Single Family,15652 W LASSEN ST,LOS ANGELES,CA,91343,12,Champion Mortgage,Jennifer Hathaway,972-894-2950,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.47355,34.24993,POINT (-118.47355 34.24993)
2319014016,04/12/2019,Single Family,11132 W WELBY WAY,LOS ANGELES,CA,91606,2,Val-Chris Investment,Chris Boulter,949-252-8020,Val-Chris Investments,Chris Boulter,2601   Main ST  Irvine CA 92614,949-252-8020,-118.37321,34.19317,POINT (-118.37321000000001 34.19317)
6083023028,01/18/2019,Multi-Family,351 E 119TH ST,LOS ANGELES,CA,90061,15,Flagstar BANK,Eric Moore,877-338-3791,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,-118.26777,33.92476,POINT (-118.26777000000001 33.92476)
2728002029,02/22/2019,Single Family,19125 W OLYMPIA ST,LOS ANGELES,CA,91326,12,Fay Servicing LLC - Eric Moore,Eric Moore,877-338-3791,"US Best Repair Service, Inc","US Best Repair Service, Inc",2501   Alton PKWY  Irvine CA 92606,714-559-7835,-118.55012,34.26513,POINT (-118.55012000000002 34.26513)
2172028030,01/09/2019,Single Family,4040 N TRINIDAD ROAD,LOS ANGELES,CA,91364,3,Carrington Mortgage Services,Marshayla Johnson,866-563-1100,Pinelands Preservation,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,-118.58919,34.14461,POINT (-118.58919 34.14461)
4384007017,01/07/2019,Single Family,9701 W OAK PASS ROAD,LOS ANGELES,CA,90210,5,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,-118.42844,34.11679,POINT (-118.42844 34.11679)
2102020015,01/01/2019,Single Family,7743 N WYNNE AVE,LOS ANGELES,CA,91335,12,Deutsche Bank National Trust Company c/o Select Portfolio Servicing,N/A N/A,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.53019,34.21139,POINT (-118.53018999999999 34.21139)
2176028017,09/10/2019,Single Family,4807 N BREWSTER DR,LOS ANGELES,CA,91356,3,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Safeguard Properties Bron Inc,Eric Moore,27720   Jefferson AVE 210 Temecula CA 92590,800-852-8306,-118.54183,34.15884,POINT (-118.54183000000002 34.15884)
2107022068,08/30/2019,Single Family,20224 W ELKWOOD ST,LOS ANGELES,CA,91306,3,HOME POINT FINANCIAL CORPORATION,Property Preservation,877-272-2149,SO CAL INSPECTORS,SUZANNE PHILLIPS,9525   Stewart and Gray RD  Downey CA 90241,877-242-2149,-118.57392,34.2122,POINT (-118.57392 34.2122)
2421009029,01/01/2019,Single Family,10856  MORRISON,LOS ANGELES,CA,91601,2,"Wilmington Trust, NA, c/o Select Portfolio Servicing",Select Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.36784,34.16071,POINT (-118.36784 34.16071)
2661028007,06/13/2019,Single Family,15637 W LASSEN ST,LOS ANGELES,CA,91343,12,LAKEVIEW LOAN SERVICING,Bruni Velazquez,757-955-8014,Bron,Jessica Hamlet,41951   Remington AVE 150 Temecula CA 92590,951-291-3285,-118.47305,34.25024,POINT (-118.47305000000001 34.250240000000005)
