APN,Registered Date,Property Type,Property Location,Zip Code,Council District,Lender,Lender Contact,Lender Contact Phone,Property Management,Property Management Contact,Property Management Address,Property Contact Phone
2344016008,07/09/2014,Single Family,"5214 N WOODMAN AVE
Los Angeles, CA 91401
(34.16539036100005, -118.43121633399994)",91401,4,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Amy Whitcomb,1003  E Brier DR  San Bernardino CA 92408,877-617-8274
5032022169,11/28/2014,Single Family,"3750 W SANTA ROSALIA DR
Los Angeles, CA 90008
(34.00827993200005, -118.33871055699996)",90008,8,"CITIMORTAGAE, INC",CODE VIOLATION,877-290-3997,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097
5527009021,12/10/2014,Multi-Family,"745 1 2 N GENESEE AVE
Los Angeles, CA 90046
(34.097150154000076, -118.35826821299997)",90046,5,Bank of America,Chad McLean,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
7426021021,12/15/2014,Single Family,"1515 E O ST
Los Angeles, CA 90744
(33.79268826500004, -118.24493038899999)",90744,15,Bank of New York Mellon  C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060
2047010020,06/02/2014,Single Family,"23860 W BURBANK BLVD
Los Angeles, CA 91367
(34.170633243000054, -118.64712283399996)",91367,3,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Amy Whitcomb,1003  E Brier DR  San Bernardino CA 92408,877-617-8274
2017030033,11/25/2014,Single Family,"24574 W OVERLAND DR
Los Angeles, CA 91307
(34.208880617000034, -118.658356546)",91307,12,NationStar,Paula Acosta,972-315-8837,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5084032009,11/11/2014,Multi-Family,"5253 W SAN VICENTE BLVD
Los Angeles, CA 90019
(34.05209686100005, -118.34893073699999)",90019,10,"Wilmington Trust Co, as Trustee, c/o Select Portfolio Servicing",Code Violation,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
5163021096,02/20/2014,Single Family,"510 S HEWITT ST
Los Angeles, CA 90013
(34.041896644000076, -118.23508183599995)",90013,14,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084
6029018020,01/29/2014,Multi-Family,"740 E 83RD ST
Los Angeles, CA 90001
(33.96374334800004, -118.26144950199995)",90001,9,GREEN TREE SERVICING,JAMES PATTERSON,000-000-0000,"US BEST REPAIR SERVICE, INC",ROGER QUINTANA,2501   Alton PKWY  Irvine CA 92606,888-750-2378
5538016016,01/29/2014,Multi-Family,"767 N HELIOTROPE DR
Los Angeles, CA 90029
(34.08551994700008, -118.29500279599995)",90029,13,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Amy Whitcomb,1003  E Brier DR  San Bernardino CA 92408,877-617-8274
5406003029,12/15/2014,Multi-Family,"1451 W SCOTT AVE
Los Angeles, CA 90026
(34.07865564300005, -118.25198160099995)",90026,13,Reverse Mortgage Solutions,Teresa Boudreaux,281-404-7870,Pacific Property Preservation Services,Ed Hurley,13743   Bear Valley RD  Moorpark CA 93021,805-732-6596
2701043034,10/09/2014,Single Family,"20212 W VIA
MEDICI Los Angeles, CA 91326
(34.27493039900003, -118.55013930999996)",91326,12,Nationstar Mortgage LLC,NSTAR CLIENT,469-549-2178,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
2139018009,09/08/2014,Single Family,"6620 N NEVADA AVE
Los Angeles, CA 91303
(34.190761302000055, -118.60919662999999)",91303,3,SolutionStar,Paula Acosta,972-315-8837,"Mortgage Contracting Services, Inc.","Mortgage Contracting Services, Inc. Mortgage Contracting Services, Inc.",6504   INTERNATIONAL PKWY  PLANO TX 75093,813-387-1100
2618013022,05/07/2014,Single Family,"13935 W JUDD ST
Los Angeles, CA 91331
(34.25936470400006, -118.43681642299998)",91331,7,GREEN TREE SERVICING LLC,James Patterson,800-557-1602,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,445  W 34 ST  San Bernardino CA 92405,909-289-1453
6029009013,04/10/2014,Single Family,"625 E 82ND ST
Los Angeles, CA 90001
(33.96469859000007, -118.26405941999997)",90001,9,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342
2502023002,10/27/2014,Single Family,"14571 W BLEDSOE ST
Los Angeles, CA 91342
(34.31863232000006, -118.45039952099995)",91342,7,Deutsche Bank National Trust Company C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060
2310008004,09/16/2014,Single Family,"8085 N WEBB AVE
Los Angeles, CA 91605
(34.217820336000045, -118.38969155399997)",91605,6,Rifkind Company Realtors,Yolanda Medina,619-474-5400,Geraci Law,Anthony Geraci,2302   martin ST 410 irvine CA 92612,949-379-2600
5001024016,12/18/2014,Multi-Family,"618 W 54TH ST
L A, CA 90003
(33.99325247200005, -118.28461373999994)",90037,9,Specialized Loan Servicing as Servicing Agent for Beneficiary,Hunter Robinson,877-367-0512,Eddy Leon,Eddy Leon,1650   Ximeno AVE 90804 Long Beach CA 90804,866-627-2256
4225001054,01/30/2014,Single Family,"11 E BUCCANEER ST
Los Angeles, CA 90292
(33.97822522600006, -118.46559466199994)",90292,11,Capital One,Levitia Costner,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,999  W Marshall BCH  San Bernardino CA 92405,909-289-1453
2226016006,07/09/2014,Single Family,"16645 W CANTLAY ST
Los Angeles, CA 91406
(34.20219769900007, -118.49614165199995)",91406,6,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Amy Whitcomb,1003  E Brier DR  San Bernardino CA 92408,877-617-8274
4118005106,07/29/2014,Single Family,"8738 DELGANY
Los Angeles, CA 90293
(33.95507818900006, -118.439073743)",90293,11,BRIDGELOCK LOAN SERVICING,SCOTT SAWYER,818-206-0657,National Field Representatives,Margie Schagen,136   maple ave  claremont nh 3743,800-639-2151
4221019021,01/30/2014,Single Family,"12336 W MARSHALL ST
Los Angeles, CA 90230
(33.989366639000025, -118.41782336199998)",90230,11,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
2582007036,10/16/2014,Single Family,"13855 W KINBROOK ST
Los Angeles, CA 91342
(34.325738442000045, -118.43594068899995)",91342,7,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097
2263038017,12/12/2014,Single Family,"14827 W HARTSOOK ST
Los Angeles, CA 91403
(34.163988034000056, -118.45623006699998)",91403,4,JP Morgan Chase C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,Safeguard Safeguard,7887   Safeguard   Valley View CA 44125,877-340-0060
2409014036,12/15/2014,Single Family,"10757 W SATICOY ST
Los Angeles, CA 91352
(34.20848800500005, -118.36578861999999)",91352,2,Bank of New York Mellon  C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125,877-340-0060
5104009018,01/08/2014,Multi-Family,"1435 1 2 E 54TH ST
Los Angeles, CA 90011
(34.007903741000064, -118.259036977)",90011,9,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Amy Whitcomb,1003  E Brier DR  San Bernardino CA 92408,877-617-8274
5534030002,01/31/2014,Single Family,"5902 W WILLOUGHBY AVE
Los Angeles, CA 90038
(34.08709281200004, -118.32460952499997)",90038,13,"Selectr Portfolio Servicing, INC",FirstService Residential Realty,800-962-6010,Tom Jackman,Chandra Balle,1   Polaris Way ST  Aliso Viejo CA 92656,949-292-5582
7420006034,08/28/2014,Multi-Family,"1357 1 2 N MARINE AVE
WILMINGTON, CA 90744
(33.783723182000074, -118.26266940199997)",90744,15,SETERUS INC,Preservation Compliance,866-570-5277,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
6018023009,04/25/2014,Single Family,"7700 S HALLDALE AVE
Los Angeles, CA 90047
(33.969899990000044, -118.30242579499998)",90047,8,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342
2038018001,09/08/2014,Single Family,"6601 N DANNYBOYAR AVE
Los Angeles, CA 91307
(34.19004112600004, -118.63044240299996)",91307,12,Nationstar Mortgage,Dawn Campos,888-456-0714,"NEW BEGINNING PROPERTIES, INC",JOSE CHAVEZ,445  W 34th ST  San Bernardino CA 92405,877-339-8202
4359022062,01/16/2014,Single Family,"865 COMSTOCK
LOS ANGELES, CA 90024
(34.06878535800007, -118.42609674599998)",90025,5,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
4492015031,01/19/2014,Single Family,"2306 N CHERYL PL
Los Angeles, CA 90049
(34.07705989400006, -118.50794677999994)",90049,11,Bank of America,Gerry Checky,800-852-8306,"US BEST REPAIR SERVICE, INC",ROGER QUINTANA,2501   Alton PKWY  Irvine CA 92606,888-750-2378
6061023013,01/03/2014,Single Family,"557 W 108TH ST
Los Angeles, CA 90044
(33.938267549000045, -118.28462995499996)",90044,8,Financial Freedom,Daniel Stack,800-441-4428,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,866-966-0789
2728005015,08/28/2014,Single Family,"10643 N ATLANTA AVE
Los Angeles, CA 91326
(34.26348756900006, -118.55550836399999)",91326,12,SUNWEST MORTGAGE,CELESTINE LEWIS,800-453-7884,WOLVERINE REAL ESTATE SERVICES,JUANITA KENNEY,26711   WOODWARD  305 HUNTINGTON WOODS MI 48070,248-586-9779
5044013022,04/16/2014,Multi-Family,"3500 S 10TH AVE
Los Angeles, CA 90018
(34.024060692000035, -118.32831641499996)",90018,10,"SETERUS INC,",Preservation Compliance,866-570-5277,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
2648016020,10/20/2014,Single Family,"14727 W CLYMER ST
Los Angeles, CA 91345
(34.26262796700007, -118.45295989099998)",91345,7,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
2549020023,12/09/2014,Single Family,"10078 N SUNLAND BLVD
Los Angeles, CA 91040
(34.257164998000064, -118.34228207099994)",91040,7,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342
2109012017,09/25/2014,Single Family,"7836 N LOMA VERDE AVE
Los Angeles, CA 91304
(34.213081001000035, -118.58957672799994)",91304,3,"Deutsche Bank, as Trustee, c/o Select Portfolio Servicing",Property Registration,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
2762003019,11/04/2014,Single Family,"19100 W LASSEN ST
Los Angeles, CA 91324
(34.24978463300005, -118.54950843199998)",91324,12,Resurgent Capital,Johan Correa,866-825-2174,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5023013013,11/05/2014,Single Family,"4340 S 10TH AVE
Los Angeles, CA 90008
(34.004560627000046, -118.32749599099998)",90008,10,Resurgent Capital,Johan Correa,866-825-2174,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5044025002,08/25/2014,Non-Residential,"2622 W JEFFERSON BLVD
Los Angeles, CA 90018
(34.02556326700005, -118.32444935699999)",90018,10,"Bank of America care of Hemar, Rousso & Heald",Stephen Jenkins,818-501-3800,NULL,NULL,,NULL
5061002001,01/30/2014,Single Family,"2039 S VICTORIA AVE
Los Angeles, CA 90016
(34.03722551200008, -118.33393724599995)",90016,10,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Amy Whitcomb,1003  E Brier DR  San Bernardino CA 92408,877-617-8274
2360004047,12/10/2014,Single Family,"4454 N VENTURA CANYON AVE
Los Angeles, CA 91423
(34.15171047100006, -118.42959622499995)",91423,4,Bank of America,Chad McLean,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
2531014017,01/30/2014,Single Family,"11601 N AZORES AVE
Los Angeles, CA 91342
(34.28069920200005, -118.39129092099995)",91342,7,PREMIER AMERICA CREDIT UNION,Tracy Duck,847-550-7771,Rec Inspection,Rob Cahagoya,10469   National BLVD 9 Los Angeles CA 90034,310-487-4839
2633034010,04/27/2014,Single Family,"8414 N AMBOY AVE
Los Angeles, CA 91352
(34.22314157300008, -118.39146837199996)",91352,6,BAC HOME LOANS SERVICING,ROEL RODRIGUEZ,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
5046008023,02/05/2014,Multi-Family,"3444 S POTOMAC AVE
Los Angeles, CA 90016
(34.02414135200007, -118.34390678799997)",90016,10,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342
2533020015,10/27/2014,Single Family,"11535 N MAGEE AVE
Los Angeles, CA 91331
(34.27951926600008, -118.41646943099994)",91331,7,"U.S. Bank NA, c/o Select Portfolio Servicing",NA NA,888-349-8964,Safeguard Properties,Safeguard Properties,7887   Safeguard   Valley View OH 44125,877-340-0060
2129019031,12/23/2014,Single Family,"19119 W LEMAY ST
Los Angeles, CA 91335
(34.19140773200007, -118.54985987799995)",91335,3,US BANK,SHAWN HIGGS,270-852-5841,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
2401045093,06/09/2014,Single Family,"9774 VIA
ROMA LOS ANGELES, CA 91504
(34.198254087000066, -118.33049928199995)",91505,2,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Amy Whitcomb,1003  E Brier DR  San Bernardino CA 92408,877-617-8274
5016021015,08/15/2014,Single Family,"1453 W 49TH ST
Los Angeles, CA 90062
(33.99915757700006, -118.30200982099996)",90062,8,citibank,ashley thomas,323-299-7900,NULL,NULL,,NULL
5019027025,02/12/2014,Single Family,"459 W 42ND ST
Los Angeles, CA 90037
(34.007407915000044, -118.28188982899997)",90037,9,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084
5115021013,02/03/2014,Multi-Family,"849 1 2 E 42ND ST
Los Angeles, CA 90011
(34.007903741000064, -118.259036977)",90011,9,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Amy Whitcomb,1003  E Brier DR  San Bernardino CA 92408,877-617-8274
6018018028,06/27/2014,Single Family,"7719 S HARVARD BLVD
Los Angeles, CA 90047
(33.96945060000007, -118.30686207999997)",90047,8,"Caliber Home Loans, Inc",Stephanie Lopez,858-649-5724,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,216-804-7437
5535001003,03/12/2014,Multi-Family,"806 N VAN NESS AVE
Los Angeles, CA 90038
(34.085740033000036, -118.31569662499999)",90038,13,"SETERUS INC,",Preservation Compliance,866-570-5277,"US BEST REPAIR SERVICE, INC",ROGER QUINTANA,2501   Alton PKWY  Irvine CA 92606,888-750-2378
2104031116,05/06/2014,Single Family,"19231 W SHERMAN WAY
Los Angeles, CA 91335
(34.20119751800007, -118.55251934499995)",91335,3,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
2228009014,11/25/2014,Single Family,"17419 W MANTECA ST
Los Angeles, CA 91406
(34.20473848000006, -118.51227935899999)",91406,6,NationStar,Paula Acosta,972-315-8837,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
7372009027,07/30/2014,Single Family,"1721 W 242ND ST
Los Angeles, CA 90717
(33.80574822700004, -118.30840037599995)",90717,15,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342
5053023036,07/09/2014,Multi-Family,"3007 1 2 S DALTON AVE
Los Angeles, CA 90018
(34.030771505000075, -118.31686899999994)",90018,8,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Amy Whitcomb,1003  E Brier DR  San Bernardino CA 92408,877-617-8274
2020029047,03/21/2014,Single Family,"7934 N MARQUAND AVE
Los Angeles, CA 91304
(34.214305876000026, -118.64831198899998)",91304,12,Penny Mac Loan Service,Jennifer Gordon,818-878-8411,"US Best Repair Service, Inc","US Best Repair Service, Inc",2501   Alton PKWY  Irvine CA 92606,714-559-7835
2316020019,06/09/2014,Single Family,"7342 N KRAFT AVE
Los Angeles, CA 91605
(34.20426028300005, -118.38012646199996)",91605,2,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Amy Whitcomb,1003  E Brier DR  San Bernardino CA 92408,877-617-8274
6030001031,02/09/2014,Single Family,"7912 S MAIN ST
Los Angeles, CA 90003
(33.96745023900007, -118.27387686099996)",90003,9,BAC HOME LOANS SERVICING,SAFEGUARD COMPLIANCE,800-852-8306,"US BEST REPAIR SERVICE, INC",ROGER QUINTANA,2501   Alton PKWY  Irvine CA 92606,888-750-2378
2324031007,09/08/2014,Single Family,"12536 W VOSE ST
Los Angeles, CA 91605
(34.19844356500005, -118.40663009699995)",91605,2,Suntrust,Sarah Berglund,800-336-1197,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
2148023001,11/06/2014,Single Family,"20820 W KITTRIDGE ST
Los Angeles, CA 91306
(34.190964104000045, -118.58679857699997)",91306,3,Resurgent Capital,Johan Correa,866-825-2174,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
5526019011,09/18/2014,Single Family,"611 N MARTEL AVE
Los Angeles, CA 90036
(34.08224977100008, -118.35115233599998)",90036,5,Reverse Mortgage Solutions,Teresa Boudreaux,281-404-7870,National Field Network,Andrew Sugrim,13743   Bear Valley RD  Moorpark CA 93021,732-276-5563
5056017014,06/26/2014,Multi-Family,"1731 S NEW ENGLAND ST
Los Angeles, CA 90006
(34.04222065300007, -118.28776300899995)",90006,1,Fannie Mae,Peter Park,323-933-0330,"Safeguard Properties, LLC",Resolution Center,30870   Russell Ranch RD  Westlake Village CA 91362,866-515-9759
4103019001,08/28/2014,Single Family,"5337 W GLASGOW CT
Los Angeles, CA 90045
(33.97180586400003, -118.37342479099999)",90045,11,Nationstar Mortgage,Dawn Campos,888-456-0714,"NEW BEGINNING PROPERTIES, INC",JOSE CHAVEZ,445  W 34th ST  San Bernardino CA 92405,877-339-8202
6074007030,02/03/2014,Multi-Family,"121 W 106TH ST
Los Angeles, CA 90003
(33.94012848400007, -118.27475950899998)",90003,8,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Amy Whitcomb,1003  E Brier DR  San Bernardino CA 92408,877-617-8274
6048035050,02/09/2014,Single Family,"9722 S HOLMES AVE
Los Angeles, CA 90002
(33.94752152500007, -118.24076604299995)",90002,15,BAC HOME LOANS SERVICING,SAFEGUARD COMPLIANCE,800-852-8306,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
2506034067,12/15/2014,Single Family,"12637 N RALSTON AVE
Los Angeles, CA 91342
(34.29978790300004, -118.45591779899996)",91342,7,Bank of America,Chad McLean,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437
2261036035,09/08/2014,Single Family,"15473 W LA MAIDA ST
Los Angeles, CA 91403
(34.15851278500003, -118.47173049899999)",91403,5,SolutionStar,Paula Acosta,972-315-8837,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
6023010019,01/02/2014,Single Family,"751 E 75TH ST
Los Angeles, CA 90001
(33.97209854300007, -118.26120982699996)",90001,9,Caliber Home Loans,Arthur Ferrari,866-248-2679,Bron Inc,Eric Moore,41707   Winchester RD 201 Temecula CA 92590,951-970-3899
7463012079,12/22/2014,Single Family,"765 W 24TH ST
SAN PEDRO, CA 90731
(33.722434632000045, -118.29382108699997)",90731,15,"Ocwen Loan Servicing, LLC",Reid Schermer,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677,949-612-0342
2176017007,05/15/2014,Single Family,"4760 N AMIGO AVE
Los Angeles, CA 91356
(34.158707126000024, -118.53900192699996)",91356,3,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403,323-363-4863
2689005003,10/10/2014,Single Family,"16343 W SCHOENBORN ST
Los Angeles, CA 91343
(34.22231769200005, -118.48893873899999)",91343,12,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,445  W 34 ST  San Bernardino CA 92405,909-289-1453
6033019021,01/31/2014,Single Family,"1141 W 81ST ST
Los Angeles, CA 90044
(33.96580823700003, -118.29558930699994)",90044,8,Fannie Mae,J.J. Lopez,323-722-7373,NULL,NULL,,NULL
