APN,Registered Date,Property Type,Property Address,Property City,Property State,Property Zip,Council District,Lender,Lender Contact,Lender Contact Phone,Property Management,Property Management Contact,Property Management Address,Property Mgmt Contact Phone,lon,lat,Property on map
5047003025,01/04/2022,Single Family,3514 S CLYDE AVE,LOS ANGELES,CA,90016,10,RUSHMORE LOAN MANAGEMENT SERVICES,PROPERTY PRESERVATION,949-341-5601,SERVICELINK,CLIENT SERVICES,11802   Ridge PKWY 100 Broomfield CO 80021,877-847-8544,-118.36887,34.02258,POINT (-118.36887 34.02258)
5057001016,07/18/2022,Single Family,2507 S HARCOURT AVE,LOS ANGELES,CA,90016,10,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.34583,34.03363,POINT (-118.34583 34.03363)
5685025036,01/28/2022,Single Family,2125 W RIDGEVIEW AVE,LOS ANGELES,CA,90041,14,Reverse Mortgage Solutions,Erin Hill,866-503-5559,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.21339,34.13081,POINT (-118.21339 34.13081)
2103023019,01/05/2022,Single Family,18625 W INGOMAR ST,LOS ANGELES,CA,91335,4,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,OGIWA INCORPORATED,Olatunji Giwa,1028  N Lake AVE  PASADENA CA 91104,626-787-1471,-118.53914,34.21212,POINT (-118.53914 34.21212)
2784016013,03/09/2022,Single Family,8343 N SYLVIA AVE,LOS ANGELES,CA,91324,12,Celink,Cory Daggett,866-654-0020,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.55257,34.2217,POINT (-118.55257 34.2217)
2728005008,05/20/2022,Single Family,19373 W CLYMER ST,LOS ANGELES,CA,91326,12,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,The Herac Group,Torres Rose,11030   Arrow RE  RANCHO CUCAMONGA CA 91730,909-481-1100,-118.5557,34.26185,POINT (-118.5557 34.26185)
6037005024,01/27/2022,Single Family,8901 S LA SALLE AVE,LOS ANGELES,CA,90047,8,Nationstar Mortgage,Code Violations,888-456-0714,"Solid Foundation Properties, LLC.",Compliance Team,2690   Cobb PKWY A5379 SMYRNA GA 30080,333-205-7447,-118.30587,33.95615,POINT (-118.30587 33.95615)
2872022036,07/11/2022,Single Family,11733 N CASTILLO LANE,LOS ANGELES,CA,91326,12,"HGF Loan Series 2019-01, LP",Shannon Winford,916-241-3558,Dream Big Property Mgt,Brian Bean,231  E Alessandro BLVD A-370 Riverside CA 92508,951-314-5402,-118.53663,34.28398,POINT (-118.53663 34.28398)
5527008022,05/13/2022,Single Family,751 N SPAULDING AVE,LOS ANGELES,CA,90046,5,BANK OF AMERICA,VPR DEPARTMENT,213-345-6264,SERVICELINK,CLIENT SERVICES,11802   Ridge PKWY 100 Broomfield CO 80021,877-847-8544,-118.3575,34.08518,POINT (-118.3575 34.08518)
2275030004,01/07/2022,Single Family,3731 N BEVERLY GLEN BLVD,LOS ANGELES,CA,91423,4,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,edward zubia,Edward Zubia,3540   willshire BLVD  los angeles CA 90010,213-804-7437,-118.45052,34.13886,POINT (-118.45052 34.13886)
5139010080,01/18/2022,Single Family,325 W 11TH ST,LOS ANGELES,CA,90015,14,Specialized Loan Servicing LLC C/O Computershare on behalf of beneficiary,Computershare Management,720-241-7375,Computershare,Computershare Management,6200  S Quebec ST  Greenwood Village CO 80111,303-518-3327,-118.26163,34.04148,POINT (-118.26163 34.04148)
5114014014,08/10/2022,Multi-Family,994 1/2 E 35TH ST,LOS ANGELES,CA,90011,9,"Deutsche Bank National Trust Company, as Trustee",Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.25822,34.01166,POINT (-118.25822 34.01166)
5458026022,02/17/2022,Single Family,3130 W WELDON AVE,LOS ANGELES,CA,90065,13,PHH Mortgage  C/O Reverse Mortgage Solutions,Shelly Martinez,346-471-3551,Guardian Asset Management,Gina Butler,2021   Hartel AVE  Levittown PA 19057,888-872-9094,-118.23973,34.12046,POINT (-118.23973 34.12046)
5528007034,02/01/2022,Single Family,740 N CRESCENT HEIGHTS BLVD,LOS ANGELES,CA,90046,5,Sound Equity High Income Debt Fund LLC,Julie Williams,425-375-0679,Sound Capital,Ken Hanson,2099  S State College BLVD  Temecula CA 92806,206-790-5277,-118.36575,34.08498,POINT (-118.36575 34.08498)
5018016009,02/14/2022,Single Family,934 W 50TH ST,LOS ANGELES,CA,90037,9,Security National Servicing Corp,Eric Moore,877-338-3791,First Allegiance,John Concepcion,473   Broadway 5th Fl AVE  Bayonne NJ 7002,201-746-8715,-118.2904,33.99773,POINT (-118.2904 33.99773)
2701009060,01/07/2022,Single Family,12052 N TURTLE SPRINGS LANE,LOS ANGELES,CA,91326,12,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,edward zubia,Edward Zubia,3540   willshire BLVD  los angeles CA 90010,213-804-7437,-118.56232,34.29211,POINT (-118.56232 34.29211)
4313003017,06/03/2022,Multi-Family,3658 S JASMINE AVE,LOS ANGELES,CA,90034,5,PennyMac Loan Services,Eric Moore,877-338-3791,Safeguard - Code Compliance,Code Compliance,7887   Safeguard Cir  Valley View OH 44125,800-852-8306,-118.404,34.02467,POINT (-118.404 34.02467)
2623018033,03/08/2022,Single Family,10118 N TELFAIR AVE,LOS ANGELES,CA,91331,7,Reverse Mortgage Solutions,Shelly Martinez,281-404-7962,Guardian Asset Management,Jessica Zubritsky,2300  E Lincoln HWY 700 Langhorne PA 19047,888-872-9094,-118.41561,34.25434,POINT (-118.41561 34.25434)
2536027095,04/11/2022,Single Family,10801 N GLENOAKS BLVD,LOS ANGELES,CA,91331,7,Real Time Resolutions,DAVID ROSAS,888-895-0221,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.40333,34.26569,POINT (-118.40333 34.26569)
2607007002,01/04/2022,Single Family,11532 N CURRY AVE,LOS ANGELES,CA,91344,12,Cenlar FSB,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.50905,34.2804,POINT (-118.50905 34.2804)
2410016014,09/22/2022,Single Family,10855 W CANTLAY ST,LOS ANGELES,CA,91352,2,Real Time Resolutions,DAVID ROSAS,888-895-0221,EDWARD ZUBIA,EDWARD ZUBIA,3540   wilshire BLVD  Los Angeles CA 90010,818-406-3611,-118.36759,34.20231,POINT (-118.36759 34.20231)
2228024032,03/16/2022,Single Family,7118 N JELLICO AVE,LOS ANGELES,CA,91406,6,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,The Herac Group,Torres Rose,11030   Arrow RE  RANCHO CUCAMONGA CA 91730,909-481-1100,-118.51729,34.19972,POINT (-118.51729 34.19972)
6050014025,01/28/2022,Single Family,822 E 95TH ST,LOS ANGELES,CA,90002,8,NATIONS DIRECT MORTGAGE,Property Preservation,800-669-0340,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.25999,33.95013,POINT (-118.25999 33.95013)
2708014017,09/20/2022,Single Family,10505 N MELVIN AVE,LOS ANGELES,CA,91326,12,Gregory Funding,MARCUS BROWN,866-712-5698,EDWARD ZUBIA,EDWARD ZUBIA,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.56033,34.26103,POINT (-118.56033 34.26103)
4370027008,01/31/2022,Single Family,984 N BEL AIR RD,LOS ANGELES,CA,90077,5,James Haycock as Trustee,James Haycock,760-716-3646,Verus,TR Hansen,8180  E Kaiser Blvd  Anaheim Hills CA 92808,714-282-2424,-118.44296,34.09223,POINT (-118.44296 34.09223)
2042008014,04/19/2022,Single Family,22858 W DOLOROSA ST,LOS ANGELES,CA,91367,3,Boris Vernik,Alexis Lerman,323-373-6060,NULL,NULL,,NULL,-118.62539,34.16994,POINT (-118.62539 34.16994)
2108033015,03/16/2022,Single Family,7618 N KELVIN AVE,LOS ANGELES,CA,91306,3,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.58617,34.20883,POINT (-118.58617 34.20883)
5144023109,07/26/2022,Multi-Family,899 S FRANCISCO ST,LOS ANGELES,CA,90017,14,SERVICEMAC,VALERIE PRICE,803-650-3458,Greenfield Property LLC,MCS LLC,4033   Stable Drive   Palmdale CA 93552,866-563-1100,-118.2643,34.04731,POINT (-118.2643 34.04731)
5567028010,01/04/2022,Single Family,8149 W KIRKWOOD DR,HOLLYWOOD,CA,90046,4,Selene Finance LP,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.37062,34.10753,POINT (-118.37062 34.10753)
6006004051,08/25/2022,Multi-Family,5949 S SAN PEDRO ST,LOS ANGELES,CA,90003,9,U.S. Bank N.A.,Select Portfolio Servicing,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.2697,33.98622,POINT (-118.2697 33.98622)
5462002016,03/22/2022,Vacant Residential,3836 N LAVELL DR,LOS ANGELES,CA,90065,1,Lewia H. Tennis,Sally Lucero,818-891-9400,Lucero Enterprises,Lewia Tennis,15551   15551 Superior Street   North Hills CA 91343,818-891-9400,-118.22618,34.11414,POINT (-118.22618 34.11414)
4006006027,02/04/2022,Multi-Family,6214 S WEST BLVD,LOS ANGELES,CA,90043,8,Afghan American Trading Co.,Hekmatullah Foushanji,212-594-6744,Afghan American Trading Company Inc.,Hekmatullah Foushanji,122  W 30 th ST PH New York NY 10001,212-594-6744,-118.33503,33.98315,POINT (-118.33503 33.98315)
2164019003,06/24/2022,Single Family,5319 N BOTHWELL ROAD,LOS ANGELES,CA,91356,3,"Witkin & Associates, LLC",Richard Witkin,818-585-7302,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084,-118.56102,34.16787,POINT (-118.56102 34.16787)
2173002033,01/06/2022,Single Family,4348 N TOPANGA CANYON BLVD,LOS ANGELES,CA,91364,3,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.60512,34.14776,POINT (-118.60512 34.14776)
2678022046,01/07/2022,Single Family,10144 N HAYVENHURST AVE,LOS ANGELES,CA,91343,12,JP Morgan Chase NA,Amy Lott,888-310-1506,Greenfield Property LLC,Code Compliance,4033   Stable DR  Palmdale CA 93552,866-563-1100,-118.49344,34.25526,POINT (-118.49344 34.25526)
4371038018,01/26/2022,Vacant Residential,1625 N CRATER LANE,LOS ANGELES,CA,90077,5,NONE,MOISES MORTERO,858-837-9500,LILIA MORTERO,LILIA MORTERO,1300   JASON PL  OXNARD CA 93033,858-314-0400,-118.44338,34.1006,POINT (-118.44338 34.1006)
2528035017,07/15/2022,Single Family,10580 N HORSE CREEK AVE,LOS ANGELES,CA,91040,7,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Guardian Asset Management,Vendor Management,2021   Hartel ST  Leviitown PA 19057,888-872-9094,-118.36119,34.2626,POINT (-118.36119 34.2626)
5018014004,02/03/2022,Single Family,947 W 50TH ST,LOS ANGELES,CA,90037,9,WELL FARGO BANK N.A,Brock Nekvinda,877-617-5274,WELL FARGO BANK NA,Brock Nekvinda,232  E 2ND ST STE G LOS ANGELES CA 90012,877-617-5274,-118.29076,33.99797,POINT (-118.29076 33.99797)
2184024023,01/04/2022,Single Family,4520 N GRIMES PL,LOS ANGELES,CA,91316,4,PHH Mortgage/Ocwen Financial Corporation,Marquita Bullock,561-682-7547,Guardian Asset Management,Colleen McEntee,2300  E Lincoln HWY  Langhorne PA 19047,267-825-0283,-118.52554,34.15165,POINT (-118.52554 34.15165)
6067008010,04/13/2022,Single Family,2070 E SANTA ANA BLVD SOUTH,LOS ANGELES,CA,90059,15,MIDFIRST BANK,ERIK KENNER,405-426-1280,"New Beginning Properties, Inc.",Jose Chavez,445  W 34th ST  San Bernardino CA 92405,877-339-8202,-118.23527,33.93604,POINT (-118.23527 33.93604)
2076006031,03/25/2022,Single Family,22412 W SENTAR ROAD,LOS ANGELES,CA,91364,3,Helene Muddiman,Helene Muddiman,310-526-7201,Helene Muddiman,Helene Muddiman,16659   Addison  St Encino CA 91436,310-430-8570,-118.61529,34.15808,POINT (-118.61529 34.15808)
2338018004,01/06/2022,Single Family,5818 N IRVINE AVE,LOS ANGELES,CA,91601,2,Celink,Cory Daggett,866-654-0020,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.38541,34.17629,POINT (-118.38541 34.17629)
2274018012,01/04/2022,Single Family,14260 W MILLBROOK DR,LOS ANGELES,CA,91423,4,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,OGIWA INCORPORATED,Giwa Olatunji,123   Morgan AL  PASADENA CA 91105,626-380-6275,-118.44467,34.14364,POINT (-118.44467 34.14364)
4211029025,08/29/2022,Single Family,13011 W DISCOVERY CREEK,LOS ANGELES,CA,90094,11,Mr Cooper,Paula Acosta,888-456-0714,New Beginning Properties Inc,Jose Chavez,1454   CEDAR ST  San Bernardino CA 92405,877-339-8202,-118.42238,33.97246,POINT (-118.42238 33.97246)
6075014028,05/09/2022,Multi-Family,655 W 113TH ST,LOS ANGELES,CA,90044,8,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Guardian Asset Management,Vendor Management,2021   Hartel ST  Leviitown PA 19057,888-872-9094,-118.28668,33.93205,POINT (-118.28668 33.93205)
2107011042,03/24/2022,Single Family,7924 N OSO AVE,LOS ANGELES,CA,91306,3,Specialized Loan Servicing LLC C/O Computershare on behalf of beneficiary,Computershare Management,720-241-7375,Computershare,Computershare Management,6200  S Quebec ST  Greenwood Village CO 80111,303-518-3327,-118.57525,34.21453,POINT (-118.57525 34.21453)
2310012033,09/06/2022,Single Family,12017 W LORNE ST,LOS ANGELES,CA,91605,6,WELL FARGO BANK N.A,Brock Nekvinda,877-617-5274,WELL FARGO BANK NA,Brock Nekvinda,232  E 2ND ST STE G LOS ANGELES CA 90012,877-617-5274,-118.39472,34.21765,POINT (-118.39472 34.21765)
2644025138,01/13/2022,Single Family,9625 N SYLMAR AVE,LOS ANGELES,CA,91402,6,Champion Mortgage,Blanca Portillo,972-894-9993,Carlos Sims,Carols Sims,11820   Cherrylee DR  El Monte CA 91732,626-485-8889,-118.44756,34.24506,POINT (-118.44756 34.24506)
5440018020,06/08/2022,Single Family,2231 W BANCROFT AVE,LOS ANGELES,CA,90039,13,WELL FARGO BANK N.A,Brock Nekvinda,877-617-5274,WELL FARGO BANK NA,Brock Nekvinda,232  E 2ND ST STE G LOS ANGELES CA 90012,877-617-5274,-118.25589,34.09673,POINT (-118.25589 34.09673)
2005006015,02/17/2022,Single Family,8468 N DARLENE LANE,LOS ANGELES,CA,93063,12,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,The Herac Group,Torres Rose,11030   Arrow RE  RANCHO CUCAMONGA CA 91730,909-481-1100,-118.63207,34.22423,POINT (-118.63207 34.22423)
6088019006,01/10/2022,Single Family,11809 S AINSWORTH ST,LOS ANGELES,CA,90044,15,Trinity Financial Services,Don Madden,949-313-6161,"Trinity Financial Services, LLC",Don Madden,2618   San Miguel DR 303 Newport Beach CA 92660,949-313-6161,-118.29046,33.9263,POINT (-118.29046 33.9263)
5208022034,07/13/2022,Single Family,2806 N THOMAS ST,LOS ANGELES,CA,90031,14,Oscar Ochoa,The Orantes Firm,213-389-4362,NULL,NULL,,NULL,-118.2053,34.07818,POINT (-118.2053 34.07818)
5565001017,01/07/2022,Single Family,2776 N LAUREL CANYON PL,LOS ANGELES,CA,90046,4,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.37357,34.12073,POINT (-118.37357 34.12073)
2272009030,02/16/2022,Single Family,4055 N MURIETTA AVE,LOS ANGELES,CA,91423,4,Fay Servicing,Eric Moore,877-338-3791,MCS,Code Compliance,350   HIGHLAND DR  LEWISVILLE TX 75067,813-387-1100,-118.43664,34.14279,POINT (-118.43664 34.14279)
2676001020,01/31/2022,Single Family,9419 N MONOGRAM AVE,LOS ANGELES,CA,91343,12,Carrington Mortgage Services,code compliance,866-563-1100,Pinelands Preservation,Will Wheelehan,44501   Auburn BLVD  Sacramento CA 95841,916-277-8243,-118.49276,34.24155,POINT (-118.49276 34.24155)
2332002010,01/04/2022,Single Family,12818 W FRIAR ST,LOS ANGELES,CA,91606,2,Fay Servicing LLC,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.41247,34.18554,POINT (-118.41247 34.18554)
2034012013,07/08/2022,Single Family,23934 W ARCHWOOD ST,LOS ANGELES,CA,91307,12,Celink,Cory Daggett,866-654-0020,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.64793,34.19179,POINT (-118.64793 34.19179)
7413023032,07/12/2022,Single Family,25579  PINE CREEK LANE,LOS ANGELES,CA,90744,15,CALIFORNIA HOUSING FINANCE AGENCY,Property Preservation,800-669-0340,Axiom Field Solutions,Gabriel Saucedo,13089   Peyton DR C-279 Chino Hills CA 91709,714-510-8162,-118.28398,33.79095,POINT (-118.28398 33.79095)
2651018019,01/06/2022,Single Family,9058  NOBLE AVE,LOS ANGELES,CA,91343,6,THE BANK OF NEW YORK MELLON AS TRUSTEE,SELECT PORTFOLIO SERVICING,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.46037,34.23531,POINT (-118.46037 34.23531)
6019010006,08/12/2022,Multi-Family,1230 W FLORENCE AVE,LOS ANGELES,CA,90044,8,"DOVENMUEHLE MORTGAGE, INC.",PROPERTY PRESERVATION,847-550-7410,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.29731,33.97437,POINT (-118.29731 33.97437)
7448019003,03/31/2022,Single Family,529 W SHIELDS DR,SAN PEDRO,CA,90731,15,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,Property Preservation Servicing LLC,Aaron Trevethan,27071   Cabot RD 119 LAGUNA HILLS CA 92653,949-612-0342,-118.28912,33.7516,POINT (-118.28912 33.7516)
5571007003,09/23/2022,Multi-Family,2256 N NICHOLS CANYON RD,LOS ANGELES,CA,90046,4,Platinum Loan Servicing,Karen Larson,818-222-5222,NULL,NULL,,NULL,-118.36062,34.11217,POINT (-118.36062 34.11217)
2305017015,08/30/2022,Single Family,7817 N BEEMAN AVE,LOS ANGELES,CA,91605,2,Celink,Cory Daggett,866-654-0020,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.40955,34.21286,POINT (-118.40955 34.21286)
6083009033,01/12/2022,Multi-Family,209 E 116TH PL,LOS ANGELES,CA,90061,15,Real Time Resolutions,DAVID ROSAS,888-895-0221,EDWARD ZUBIA,EDWARD ZUBIA,3540   wilshire BLVD  Los Angeles CA 90010,818-406-3611,-118.27143,33.92837,POINT (-118.27143 33.92837)
4238012004,07/19/2022,Single Family,1414 S MAIN ST,LOS ANGELES,CA,90291,11,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.47166,33.98914,POINT (-118.47166 33.98914)
7410023033,02/02/2022,Multi-Family,25525 S PRESIDENT AVE,LOS ANGELES,CA,90710,15,WELL FARGO BANK N.A,Brock Nekvinda,877-617-5274,WELL FARGO BANK NA,Brock Nekvinda,232  E 2ND ST STE G LOS ANGELES CA 90012,877-617-5274,-118.30438,33.79184,POINT (-118.30438 33.79184)
5587024008,07/27/2022,Single Family,1940 N OXFORD AVE,LOS ANGELES,CA,90027,4,Celink,Daniel Stack,866-727-4303,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,800-639-2151,-118.30808,34.10652,POINT (-118.30808 34.10652)
5492009207,01/04/2022,Single Family,5860  BENNER ST,LOS ANGELES,CA,90042,1,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.18967,34.10731,POINT (-118.18967 34.10731)
2265021034,02/04/2022,Single Family,4419 N STANSBURY AVE,LOS ANGELES,CA,91423,4,PHH Mortgage,Shelly Martinez,346-471-3551,KMC Landscaping Services,Ryan Hague,42263  SW 50th ST  Lancaster CA 93536,215-422-3914,-118.44118,34.15116,POINT (-118.44118 34.15116)
2644030156,01/04/2022,Single Family,9336 N VAN NUYS BLVD,LOS ANGELES,CA,91402,6,"Dakota Asset Services, LLC",Cari Hartman,469-329-6053,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.45004,34.24,POINT (-118.45004 34.24)
2161015006,04/21/2022,Single Family,5416 N VELOZ AVE,LOS ANGELES,CA,91356,3,Buenpaso Productions Inc.,Alexis Lerman,323-373-6060,NULL,NULL,,NULL,-118.54012,34.16879,POINT (-118.54012 34.16879)
2664017041,07/14/2022,Single Family,14801 W MACLAY ST,LOS ANGELES,CA,91345,7,U.S. Bank National Association / BLACKSTONE,BLACKSTONE RESIDENTIAL OPERATING PARTNERSHIP,877-272-2149,EDWARD ZUBIA,EDWARD ZUBIA,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.45536,34.27297,POINT (-118.45536 34.27297)
6032002030,02/28/2022,Multi-Family,828 W 79TH ST,LOS ANGELES,CA,90044,8,Selene Finance,Eric Moore,877-338-3791,SERVICELINK,CLIENT SERVICES,10385   Westmoor Dr 100 Westminster CO 80021,877-847-8544,-118.28817,33.96771,POINT (-118.28817 33.96771)
2382014022,01/28/2022,Single Family,3243 N IREDELL LANE,LOS ANGELES,CA,91604,4,JPMORGAN CHASE BANK N.A.,OPERATIONS SPECIALIST,888-310-1506,Greenfield Property LLC,MCS LLC,4033   Stable Drive   Palmdale CA 93552,866-563-1100,-118.39791,34.12909,POINT (-118.39791 34.12909)
5060029001,01/06/2022,Single Family,2105 S 2ND AVE,LOS ANGELES,CA,90018,10,CARRINGTON MORTGAGE SERVICES LLC,MORTGAGE SERVICES,866-563-1100,Greenfield Property LLC,Code Compliance,4033   Stable DR  Palmdale CA 93552,866-563-1100,-118.31905,34.03779,POINT (-118.31905 34.03779)
5107014028,01/04/2022,Multi-Family,1363 1/2 E 48TH ST,LOS ANGELES,CA,90011,9,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.2506,34.00032,POINT (-118.2506 34.00032)
5036021019,09/10/2022,Multi-Family,3964 1/4 S DENKER AVE,LOS ANGELES,CA,90062,8,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,The Herac Group,Torres Rose,11030   Arrow RE  RANCHO CUCAMONGA CA 91730,909-481-1100,-118.3044,34.01252,POINT (-118.3044 34.01252)
2787025047,09/01/2022,Single Family,17381 W RAYMER ST,LOS ANGELES,CA,91325,12,Mr Cooper,Paula Acosta,888-456-0714,New Beginning Properties Inc,Jose Chavez,1454   CEDAR ST  San Bernardino CA 92405,877-339-8202,-118.51287,34.22553,POINT (-118.51287 34.22553)
4286001004,02/14/2022,Multi-Family,341 1/2 E ROSE AVE,LOS ANGELES,CA,90291,11,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.47588,33.9973,POINT (-118.47588 33.9973)
6084031043,01/13/2022,Single Family,11656 S BELHAVEN ST,LOS ANGELES,CA,90059,15,Specialized Loan Servicing LLC C/O Computershare on behalf of beneficiary,Computershare Management,720-241-7375,Computershare,Computershare Management,6200  S Quebec ST  Greenwood Village CO 80111,303-518-3327,-118.25501,33.92862,POINT (-118.25501 33.92862)
