APN,Registered Date,Property Type,PropertyAddress,PropertyCity,PropertyState,PropertyZip,CouncilDistrict,Lender,LenderContact,LenderContactPhone,PropertyManagement,PropertyManagementContact,PropertyManagementAddress,PropertyMgmtContactPhone,lon,lat,Property on map
2181002013,07/15/2021 12:00:00 AM,Single Family,18016 W SANTA RITA ST,LOS ANGELES,CA,91316,4,Specialized Loan Servicing LLC C/O Computershare on behalf of beneficiary,Computershare Management,720-241-7375,First Team Real Estate,Eddy Leon,20234   State ROAD  Cerritos CA 90703,562-461-1200,-118.5255,34.1637,POINT (-118.5255 34.1637)
6032031026,06/28/2021 12:00:00 AM,Single Family,426 W 81ST ST,LOS ANGELES,CA,90003,8,SN Servicing Corp,Eric Moore,877-338-3791,First Allegiance,John Concepcion,473   Broadway 5th Fl AVE  Bayonne NJ 7002,201-746-8715,-118.28141,33.96583,POINT (-118.28141 33.96583)
2768009005,01/11/2021 12:00:00 AM,Single Family,18053 W GRESHAM ST,LOS ANGELES,CA,91325,12,"Ashland Capital Fund, LLC",Matt Kelley,949-310-9736,NULL,NULL,,NULL,-118.52694,34.2311,POINT (-118.52694 34.2311)
2676006016,12/15/2021 12:00:00 AM,Single Family,9316 N DEBRA AVE,LOS ANGELES,CA,91343,12,Specialized Loan Servicing LLC C/O Computershare on behalf of beneficiary,Computershare Management,720-241-7375,First Team Real Estate,Eddy Leon,20234   State ROAD  Cerritos CA 90703,562-461-1200,-118.4904,34.23974,POINT (-118.4904 34.23974)
2156027103,11/04/2021 12:00:00 AM,Single Family,18547  COLLINS ST,LOS ANGELES,CA,91356,3,PHH Mortgage/Ocwen Financial Corporation,Marquita Bullock,561-682-7547,Guardian Asset Management,Colleen McEntee,2300  E Lincoln HWY  Langhorne PA 19047,267-825-0283,-118.53906,34.17462,POINT (-118.53906 34.17462)
5023026007,01/04/2021 12:00:00 AM,Single Family,4234 S 4TH AVE,LOS ANGELES,CA,90008,10,Celink,Cory Daggett,866-654-0020,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.32126,34.00622,POINT (-118.32126 34.00622)
2627005032,01/28/2021 12:00:00 AM,Single Family,13425 W RELIANCE ST,LOS ANGELES,CA,91331,6,"AJX MORTGAGE TRUST I, A DELAWARE TRUST, WILMINGTON SAVINGS FUND SOCIETY, FSB, TRUSTEE",Marcus Brown,503-444-4186,Edward Zubia,Edward Zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.42548,34.22785,POINT (-118.42548 34.22785)
5139020033,10/11/2021 12:00:00 AM,Single Family,1100 S GRAND AVE,LOS ANGELES,CA,90015,14,Real Time Resolutions,DAVID ROSAS,888-895-0221,EDWARD ZUBIA,EDWARD ZUBIA,3540   wilshire BLVD  Los Angeles CA 90010,818-406-3611,-118.26182,34.0412,POINT (-118.26182 34.0412)
2820001006,01/06/2021 12:00:00 AM,Single Family,19016 W MUIRKIRK DR,LOS ANGELES,CA,91326,12,U.S. Bank N.A.,Select Portfolio Servicing,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.5475,34.2952,POINT (-118.5475 34.2952)
5501006019,01/31/2021 12:00:00 AM,Multi-Family,215 N COMMONWEALTH AVE,LOS ANGELES,CA,90004,13,"Ajax Mortgage Loan Trust 2018-D, Mortgage-Backed Securities, Series 2018-D, by U.S. Bank National As",Marcus Brown,503-444-4186,Edward Zubia,Edward Zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.28576,34.07537,POINT (-118.28576 34.07537)
5015036001,01/12/2021 12:00:00 AM,Multi-Family,4500 S 3RD AVE,LOS ANGELES,CA,90043,8,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.32016,34.00261,POINT (-118.32016 34.00261)
5063018021,01/04/2021 12:00:00 AM,Single Family,2061 S BURNSIDE AVE,LOS ANGELES,CA,90016,10,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.35827,34.03874,POINT (-118.35827 34.03874)
2276008016,12/27/2021 12:00:00 AM,Single Family,15237 W GREENLEAF ST,LOS ANGELES,CA,91403,4,U.S. Bank N.A.,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.46541,34.15117,POINT (-118.46541 34.15117)
5526019012,07/08/2021 12:00:00 AM,Single Family,607 N MARTEL AVE,LOS ANGELES,CA,90036,5,Real Time Resolutions,DAVID ROSAS,888-895-0221,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.35123,34.08207,POINT (-118.35123 34.08207)
2504005037,05/27/2021 12:00:00 AM,Single Family,14550 W BIRCHWOOD CT,LOS ANGELES,CA,91342,7,"Planet Home Lending, LLC",Alyssa Guzman,203-303-5277,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,800-639-2151,-118.44874,34.31756,POINT (-118.44874 34.31756)
2105017006,01/28/2021 12:00:00 AM,Single Family,8165 N TUNNEY AVE,LOS ANGELES,CA,91335,3,Mr. Cooper,Paula Acosta,800-468-1743,"Solid Foundation Properties, LLC.",Compliance Team,2690   Cobb PKWY A5379 SMYRNA GA 30080,333-205-7447,-118.55658,34.21841,POINT (-118.55658 34.21841)
2138011070,01/13/2021 12:00:00 AM,Single Family,6825 N ALABAMA AVE,LOS ANGELES,CA,91303,3,Yale Farar,Yale Farar,818-591-8333,NULL,NULL,,NULL,-118.59914,34.19444,POINT (-118.59914 34.19444)
2611027015,01/05/2021 12:00:00 AM,Single Family,14808 W AZTEC ST,LOS ANGELES,CA,91342,7,Flagstar Bank,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.45411,34.28824,POINT (-118.45411 34.28824)
2648013028,01/05/2021 12:00:00 AM,Single Family,14669 W MINNEHAHA ST,LOS ANGELES,CA,91345,7,Fay Servicing,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.45247,34.26014,POINT (-118.45247 34.26014)
4009015006,04/28/2021 12:00:00 AM,Single Family,2428 W 75TH ST,LOS ANGELES,CA,90043,8,Val-Chris Investments,Ryan Boulter,949-252-8004,BAC Field Services Corporation,Resolution Center,30870   Russell Ranch RD  Westlake Village CA 91362,866-515-9759,-118.32097,33.97176,POINT (-118.32097 33.97176)
2536027095,12/20/2021 12:00:00 AM,Single Family,10801 N GLENOAKS BLVD,LOS ANGELES,CA,91331,7,Real Time Resolutions,DAVID ROSAS,888-895-0221,EDWARD ZUBIA,EDWARD ZUBIA,3540   wilshire BLVD  Los Angeles CA 90010,818-406-3611,-118.40333,34.26569,POINT (-118.40333 34.26569)
5005010007,01/28/2021 12:00:00 AM,Single Family,5514 S VAN NESS AVE,LOS ANGELES,CA,90062,8,Velocity Commercial Capital,Ivan Lopez,818-532-3724,"Assured Lender Services, Inc.",Cherie Maples,111   Pacifica  140 Irvine CA 92618,949-943-9634,-118.31696,33.99176,POINT (-118.31696 33.99176)
7410023033,01/14/2021 12:00:00 AM,Multi-Family,25525 S PRESIDENT AVE,LOS ANGELES,CA,90710,15,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.30438,33.79184,POINT (-118.30438 33.79184)
2159017010,10/21/2021 12:00:00 AM,Single Family,5729 N ENFIELD AVE,LOS ANGELES,CA,91316,4,Platinum Loan Servicing,Karen Larson,818-222-5222,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.52377,34.1745,POINT (-118.52377 34.1745)
5014015002,04/23/2021 12:00:00 AM,Single Family,4929 S 6TH AVE,LOS ANGELES,CA,90043,8,Gregory Funding,MARCUS BROWN,866-712-5698,EDWARD ZUBIA,EDWARD ZUBIA,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.32373,33.99801,POINT (-118.32373 33.99801)
7455009004,01/09/2021 12:00:00 AM,Multi-Family,371 W 9TH ST,SAN PEDRO,CA,90731,15,PHH Mortgage/Ocwen Financial Corporation,Marquita Bullock,561-682-7547,Guardian Asset Management,Colleen McEntee,2300  E Lincoln HWY  Langhorne PA 19047,267-825-0283,-118.28498,33.73591,POINT (-118.28498 33.73591)
2747005057,05/13/2021 12:00:00 AM,Single Family,10217 N VARIEL AVE,LOS ANGELES,CA,91311,12,Miu Lin Lui,Miu Lui,714-960-4267,NULL,NULL,,NULL,-118.59308,34.25606,POINT (-118.59308 34.25606)
2324020025,12/06/2021 12:00:00 AM,Multi-Family,12605 W BARBARA ANN ST,NORTH HOLLYWOOD,CA,91605,2,SUPERIOR LOAN SERVICING,BARRY HARARI,818-483-0027,TurnKey Asset Management Solutions,David Shelton,215  W 9 ST  Cincinnati OH 45202,859-815-6900,-118.40752,34.20033,POINT (-118.40752 34.20033)
2151038038,01/06/2021 12:00:00 AM,Single Family,20662 W CLARK ST,LOS ANGELES,CA,91367,3,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,Property Preservation Servicing LLC,Trevethan Aaron,27071   cabot RD  LAGUNA HILLS CA 92653,949-612-0342,-118.58219,34.1689,POINT (-118.58219 34.1689)
2692020034,01/06/2021 12:00:00 AM,Single Family,17101 W DEARBORN ST,LOS ANGELES,CA,91325,12,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,Property Preservation Servicing LLC,Trevethan Aaron,27071   cabot RD  LAGUNA HILLS CA 92653,949-612-0342,-118.50587,34.23752,POINT (-118.50587 34.23752)
2116016116,02/08/2021 12:00:00 AM,Single Family,7409 N CALVIN AVE,LOS ANGELES,CA,91335,3,Real Time Resolutions,DAVID ROSAS,888-895-0221,MCS,Code Compliance,350   HIGHLAND DR  LEWISVILLE TX 75067,813-387-1100,-118.55585,34.20523,POINT (-118.55585 34.20523)
2616024019,01/04/2021 12:00:00 AM,Single Family,13918 W VAUGHN ST,LOS ANGELES,CA,91331,7,Reverse Mortgage Solutions,Monique White,866-503-5559,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,800-639-2151,-118.43632,34.27094,POINT (-118.43632 34.27094)
6017006015,01/05/2021 12:00:00 AM,Single Family,2051 W 74TH ST,LOS ANGELES,CA,90047,8,Cenlar FSB,Eric Moore,877-338-3791,Five Brothers Default Management,Ken Yatta,12220  E Thirteen Mile ROAD 100 Warren MI 48093,586-350-2737,-118.31525,33.97288,POINT (-118.31525 33.97288)
5103018030,04/09/2021 12:00:00 AM,Multi-Family,864 E 55TH ST,LOS ANGELES,CA,90011,9,SN Servicing Corporation,Ashlee McKenney,707-476-2622,First Allegiance,Caroline Grimm,9447   Firestone BLVD  Downey CA 90241,652-237-6102,-118.26039,33.99241,POINT (-118.26039 33.99241)
5033017031,01/12/2021 12:00:00 AM,Single Family,3797 S OLMSTED AVE,LOS ANGELES,CA,90018,10,SELENE FINANCE,CUSTOMER SERVICE,877-735-3637,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,-118.32821,34.01744,POINT (-118.32821 34.01744)
2173002029,10/08/2021 12:00:00 AM,Single Family,4448 N TOPANGA CANYON BLVD,LOS ANGELES,CA,91364,3,JP Morgan Chase NA,Amy Lott,909-697-4173,Greenfield Property LLC,MCS LLC,4033   Stable Drive   Palmdale CA 93552,866-563-1100,-118.60491,34.14871,POINT (-118.60491 34.14871)
7413025952,01/05/2021 12:00:00 AM,Multi-Family,25517 S BAYSIDE PL,LOS ANGELES,CA,90710,15,Central Loan Administration & Reporting,Athena Santos,888-821-6452,Safeguard Properties,Edward Zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-383-2097,-118.29176,33.79226,POINT (-118.29176 33.79226)
2227001047,01/29/2021 12:00:00 AM,Single Family,7337 N BALBOA BLVD,LOS ANGELES,CA,91406,6,Federal National Mortgage Association,Aileen Cabalu,949-930-0812,Dilbeck RE,Anngel Benoun,17279   Ventura BLVD  Encino CA 91316,818-728-2396,-118.50139,34.20392,POINT (-118.50139 34.20392)
6032022005,10/13/2021 12:00:00 AM,Multi-Family,731 W 83RD ST,LOS ANGELES,CA,90044,8,Reverse Mortgage Solutions,Monique White,866-503-5559,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,800-639-2151,-118.28642,33.9633,POINT (-118.28642 33.9633)
2656023115,01/11/2021 12:00:00 AM,Single Family,9173 N BURNET AVE,LOS ANGELES,CA,91343,7,"U.S. Bank National Association, as Trustee",Douglas Randall,303-470-3633,First Team Real Estate,Eddy Leon,20234   State ROAD  Cerritos CA 90703,562-461-1200,-118.46347,34.23708,POINT (-118.46347 34.23708)
4368023020,01/25/2021 12:00:00 AM,Single Family,871 N LINDA FLORA DR,LOS ANGELES,CA,90049,5,Qwan Capital,Sam Jilanchi,949-742-4787,NULL,NULL,,NULL,-118.46524,34.08248,POINT (-118.46524 34.08248)
5426012017,09/30/2021 12:00:00 AM,Single Family,808 N ROBINSON ST,LOS ANGELES,CA,90026,13,Celink,Cory Daggett,866-654-0020,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.27791,34.08209,POINT (-118.27791 34.08209)
6004019042,03/18/2021 12:00:00 AM,Single Family,657 W 65TH ST,LOS ANGELES,CA,90044,8,Sound Equity High Income Debt Fund LLC,Julie Williams,425-375-0679,Sound Capital,Ken Hanson,2099  S State College BLVD  Temecula CA 92806,206-790-5277,-118.28528,33.98069,POINT (-118.28528 33.98069)
4125017001,05/10/2021 12:00:00 AM,Multi-Family,8934 S READING AVE,WESTCHESTER,CA,90045,11,NHL Funding,Byron Barclay,949-640-9350,Newport Home Loan,Byron Barclay,13   Corporate Plaza DR  Newport Beach CA 92660,949-640-9350,-118.38144,33.9556,POINT (-118.38144 33.9556)
2329020009,01/28/2021 12:00:00 AM,Single Family,6728 N VARNA AVE,LOS ANGELES,CA,91401,2,Mr. Cooper,Paula Acosta,800-468-1743,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.42457,34.19291,POINT (-118.42457 34.19291)
2104028001,01/13/2021 12:00:00 AM,Single Family,7356 N BECKFORD AVE,LOS ANGELES,CA,91335,3,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.5512,34.20453,POINT (-118.5512 34.20453)
5214022004,02/15/2021 12:00:00 AM,Single Family,2422 N DITMAN AVE,LOS ANGELES,CA,90032,14,Selene Finance,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.18394,34.07372,POINT (-118.18394 34.07372)
4251026022,01/19/2021 12:00:00 AM,Single Family,3435 S MILITARY AVE,LOS ANGELES,CA,90034,5,E&K Suddarth Irrevocable Trust,Jack Suddarth,949-252-0025,Equity Wave Lending,Blanca Garibay,2355   Main ST  Irvine CA 92614,949-252-0025,-118.4202,34.02181,POINT (-118.4202 34.02181)
2639016004,11/30/2021 12:00:00 AM,Single Family,8806 N WAKEFIELD AVE,LOS ANGELES,CA,91402,6,Celink,Cory Daggett,866-654-0020,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.44719,34.23015,POINT (-118.44719 34.23015)
5062005010,01/05/2021 12:00:00 AM,Single Family,5047 W 21ST ST,LOS ANGELES,CA,90016,10,Citadel Servicing Corporation,David Trujillo,949-900-6630,Sand Castle,Jeffrey Langley,15707   Rockfield BLVD 3rd f Irvine CA 92618,262-754-6006,-118.35007,34.03895,POINT (-118.35007 34.03895)
7422001011,01/11/2021 12:00:00 AM,Single Family,129 E R ST,LOS ANGELES,CA,90744,15,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,edward zubia,Edward Zubia,3540   willshire BLVD  los angeles CA 90010,213-804-7437,-118.26275,33.79764,POINT (-118.26275 33.79764)
2292012024,01/06/2021 12:00:00 AM,Single Family,17201 W LUVERNE PL,LOS ANGELES,CA,91316,4,Reverse Mortgage Solutions,Monique White,866-503-5559,Carlos Sims,Carols Sims,11820   Cherrylee DR  El Monte CA 91732,626-485-8889,-118.50653,34.148,POINT (-118.50653 34.148)
5446004018,02/23/2021 12:00:00 AM,Single Family,3429 N FIGUEROA ST,LOS ANGELES,CA,90065,1,Specialized Loan Servicing LLC C/O Computershare on behalf of beneficiary,Computershare Management,720-241-7375,First Team Real Estate,Eddy Leon,20234   State ROAD  Cerritos CA 90703,562-461-1200,-118.21692,34.0881,POINT (-118.21692 34.0881)
4102015088,12/06/2021 12:00:00 AM,Single Family,6564 S BRADLEY PL,LOS ANGELES,CA,90056,11,SUPERIOR LOAN SERVICING,BARRY HARARI,818-483-0027,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.37112,33.98038,POINT (-118.37112 33.98038)
4110005032,09/20/2021 12:00:00 AM,Single Family,7100 S ALVERSTONE AVE,LOS ANGELES,CA,90045,11,NHL Funding,Byron Barclay,949-640-9350,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,-118.39685,33.97691,POINT (-118.39685 33.97691)
6041007021,01/13/2021 12:00:00 AM,Single Family,157 E 91ST ST,LOS ANGELES,CA,90003,8,Celink,Daniel Stack,866-727-4303,Red A Ranch,Robert Buchanan,132  N Pine ST A San Gabriel CA 91775,626-287-4431,-118.2719,33.95389,POINT (-118.2719 33.95389)
5178022019,04/20/2021 12:00:00 AM,Multi-Family,3135 E CESAR E CHAVEZ AVE,LOS ANGELES,CA,90063,14,GREGORY FUNDING,MARCUS BROWN,866-712-5698,EDWARD ZUBIA,EDWARD ZUBIA,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.19737,34.04237,POINT (-118.19737 34.04237)
5459025022,01/05/2021 12:00:00 AM,Single Family,4150 N SOMERS AVE,LOS ANGELES,CA,90065,13,Fay Servicing,Eric Moore,877-338-3791,MCS,Code Compliance,350   HIGHLAND DR  LEWISVILLE TX 75067,813-387-1100,-118.233,34.12627,POINT (-118.233 34.12627)
2177040017,03/18/2021 12:00:00 AM,Single Family,19016 W DEVONPORT LANE,LOS ANGELES,CA,91356,3,Mr. Cooper,Paula Acosta,800-468-1743,"Solid Foundation Properties, LLC.",Compliance Team,2690   Cobb PKWY A5379 SMYRNA GA 30080,333-205-7447,-118.54784,34.14183,POINT (-118.54784 34.14183)
5304001023,01/05/2021 12:00:00 AM,Single Family,4387 N LATONA AVE,LOS ANGELES,CA,90031,1,Cenlar FSB,Eric Moore,877-338-3791,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.19901,34.09148,POINT (-118.19901 34.09148)
2281004002,01/04/2021 12:00:00 AM,Single Family,4244 N WOODCLIFF ROAD,LOS ANGELES,CA,91403,4,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.46709,34.1479,POINT (-118.46709 34.1479)
2353023011,03/28/2021 12:00:00 AM,Multi-Family,4865 N BAKMAN AVE,NORTH HOLLYWOOD,CA,91601,2,Finance of America Commercial,Steve Alvarez,331-998-4337,LRES Corporation,Krista McCullough,765   The City Drive So.   Orange CA 92868,714-872-5820,-118.37758,34.15981,POINT (-118.37758 34.15981)
2103019017,01/14/2021 12:00:00 AM,Single Family,7806 N RHEA AVE,LOS ANGELES,CA,91335,3,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.54136,34.21228,POINT (-118.54136 34.21228)
2517013002,01/05/2021 12:00:00 AM,Single Family,14008 W HUBBARD ST,LOS ANGELES,CA,91342,7,Cenlar FSB,Eric Moore,877-338-3791,Five Brothers Default Management,Ken Yatta,12220  E Thirteen Mile ROAD 100 Warren MI 48093,586-350-2737,-118.43789,34.3005,POINT (-118.43789 34.3005)
2012020037,01/09/2021 12:00:00 AM,Single Family,7642 N NITA AVE,LOS ANGELES,CA,93063,3,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Pinelands Preservation,Will Wheelehan,44501   Auburn BLVD  Sacramento CA 95841,916-277-8243,-118.61302,34.2095,POINT (-118.61302 34.2095)
5561007010,08/25/2021 12:00:00 AM,Single Family,9211 W NIGHTINGALE DR,HOLLYWOOD,CA,90069,4,D&A International Investment Group LLC.,David Alexanderian,818-262-3161,D and A International Investment,D and A International Investment LLC,292   Cumberland RD  Glendale CA 91202,818-262-3161,-118.38886,34.1039,POINT (-118.38886 34.1039)
4382003022,04/05/2021 12:00:00 AM,Single Family,9838 W CARDIGAN PL,LOS ANGELES,CA,90210,5,"Windermere Enterprises, LLC",Ronald Wilton,805-908-9277,"Windermere Enterprises, LLC",Ronald Wilton,16055   Ventura BLVD  Encino CA 91436,805-908-9277,-118.43267,34.1232,POINT (-118.43267 34.1232)
2190009007,08/11/2021 12:00:00 AM,Single Family,4520 N SAN BLAS AVE,LOS ANGELES,CA,91364,3,Bank of America C/O Reverse Mortgage Solutions,Shelly Martinez,281-404-7962,Guardian Asset Management,Gina Butler,2021   Hartel AVE  Levittown PA 19057,888-872-9094,-118.59862,34.15062,POINT (-118.59862 34.15062)
7452016006,01/05/2021 12:00:00 AM,Single Family,1355 W 1ST ST,SAN PEDRO,CA,90732,15,Carrington Mortgage Services,code compliance,866-563-1100,Pinelands Preservation,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,-118.3054,33.74323,POINT (-118.3054 33.74323)
5589002011,01/29/2021 12:00:00 AM,Single Family,2071 N LAUGHLIN PARK DR,LOS ANGELES,CA,90027,4,Mr. Cooper,Paula Acosta,800-468-1743,"Solid Foundation Properties, LLC.",Compliance Team,2690   Cobb PKWY A5379 SMYRNA GA 30080,333-205-7447,-118.30406,34.10831,POINT (-118.30406 34.10831)
2640007007,01/09/2021 12:00:00 AM,Single Family,9013 N GULLO AVE,LOS ANGELES,CA,91331,6,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.43258,34.23368,POINT (-118.43258 34.23368)
2257020129,06/15/2021 12:00:00 AM,Single Family,5460  WHITE OAK,LOS ANGELES,CA,91436,5,"Wells Fargo Bank, NA",Select Portfolio Servicing,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.51815,34.17036,POINT (-118.51815 34.17036)
2417016026,12/14/2021 12:00:00 AM,Single Family,10315 W MCCORMICK ST,LOS ANGELES,CA,91601,2,Reverse Mortgage Solutions,Shelly Martinez,281-404-7962,Guardian Asset Management,Gina Butler,2021   Hartel AVE  Levittown PA 19057,888-872-9094,-118.35556,34.16612,POINT (-118.35556 34.16612)
2724002076,01/28/2021 12:00:00 AM,Single Family,10120  LARWIN,LOS ANGELES,CA,99999,12,MidFirst Bank,Erik Kenner,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.61534,34.25454,POINT (-118.61534 34.25454)
2031004049,02/19/2021 12:00:00 AM,Single Family,24647 W GARDENSTONE LANE,LOS ANGELES,CA,91307,12,PHH Mortgage Corporation,Brandon Thomas,888-820-6474,OGIWA INCORPORATED,Olatunji Giwa,1028  N Lake AVE 208 PASADENA CA 91104,626-787-1471,-118.6608,34.20185,POINT (-118.6608 34.20185)
2601067004,11/17/2021 12:00:00 AM,Single Family,17806 W MOUNTAIN RANCH ROAD,LOS ANGELES,CA,91344,12,"Mr. Cooper/Nationstar Mortgage, LLC.",Mr. Cooper,888-456-0714,"Solid Foundation Properties, LLC.",Compliance Team,2690   Cobb PKWY A5379 SMYRNA GA 30080,333-205-7447,-118.52032,34.28973,POINT (-118.52032 34.28973)
4246021009,01/12/2021 12:00:00 AM,Single Family,3710 S STEWART AVE,LOS ANGELES,CA,90066,11,Specialized Loan Servicing LLC C/O Computershare on behalf of beneficiary,Computershare Management,720-241-7375,First Team Real Estate,Eddy Leon,20234   State ROAD  Cerritos CA 90703,562-461-1200,-118.43898,34.00444,POINT (-118.43898 34.00444)
