APN,Registered Date,Property Type,Property Address,Property City,Property State,Property Zip,Council District,Lender,Lender Contact,Lender Contact Phone,Property Management,Property Management Contact,Property Management Address,Property Mgmt Contact Phone,Property on Map
2315002021,01/16/2017,Single Family,7742 N BAKMAN AVE,LOS ANGELES,CA,91352,6,Ocwen Loan Servicing LLC,Judy Credit,407-737-5247,OGIWA INCORPORATED,Giwa Olatunji,123   Morgan AL  PASADENA CA 91105,626-380-6275,POINT (-118.37779 34.21146)
2701052058,01/01/2017,Single Family,20628 W COMO LANE,LOS ANGELES,CA,91326,12,Wells Fargo Bank NA c/o Select Portfolio Servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.58271 34.27772)
2552024041,07/25/2017,Single Family,7703 W WENTWORTH ST,LOS ANGELES,CA,91042,7,Nationstar Mortgage LLC,Code Compliance,888-480-2432,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,POINT (-118.30037999999999 34.26701)
2684015005,03/15/2017,Single Family,10529 N HAYVENHURST AVE,LOS ANGELES,CA,91344,12,West Coast Servicing Inc.,Lissy Lex,866-574-2001,Law Offices of Les Zieve,Dawn Talavera,30   Corporate PARK 450 IRVINE CA 92606,714-848-7920,POINT (-118.49372000000001 34.26196)
5419021003,01/11/2017,Single Family,1817 W MONTANA ST,LOS ANGELES,CA,90026,13,Nationstar Mortgage LLC,Paula Acosta,972-315-8837,Pinelands Preservation,Will Wheelehan,44501   Auburn BLVD  Sacramento CA 95841,916-277-8243,POINT (-118.25914999999999 34.07936)
4211025066,01/23/2017,Single Family,6400 S CRESCENT PARK EAST,LOS ANGELES,CA,90094,11,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.42692 33.96966)
2648018017,02/23/2017,Single Family,14427 W SAN JOSE ST,LOS ANGELES,CA,91345,7,Shellpoint Mortgage Services,Johan Correa,866-825-2174,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,POINT (-118.44812999999999 34.26177)
2324026014,08/16/2017,Single Family,6827 N BABCOCK AVE,LOS ANGELES,CA,91605,2,LVS TITLE TRUST III,Registration Department,814-827-4661,"South pacific Field Services, LLC",Johanna Granados,31568   Railroad Canyon RD  Canyon Lake CA 92587,951-696-8199,POINT (-118.40748999999998 34.19472)
5492004115,02/16/2017,Single Family,241 S AVENUE 57,LOS ANGELES,CA,90402,1,Nationstar Mortgage LLC,Paula Acosta,972-315-8837,Pinelands Preservation,Will Wheelehan,44501   Auburn BLVD  Sacramento CA 95841,916-277-8243,POINT (-118.19217 34.10563)
2229032001,09/14/2017,Single Family,17359 W VICTORY BLVD,LOS ANGELES,CA,91406,6,"Keystone Real Estate Lending Fund, L.P.",Heston Nielson,925-480-6065,Raines Feldman,Josh Mogin,1800   Avenue of the Stars  1200 Los Angeles CA 90067,424-239-2514,POINT (-118.51201000000002 34.18691)
2134008001,01/03/2017,Single Family,19900 W KITTRIDGE ST,LOS ANGELES,CA,91306,3,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,POINT (-118.56675 34.19086)
5021030025,02/04/2017,Single Family,1724 W 41ST DR,LOS ANGELES,CA,90062,8,Deutsche Bank c/o Select Portfolio Servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.30985000000001 34.00892000000001)
4303026011,01/18/2017,Single Family,1758 S CORNING ST,LOS ANGELES,CA,90035,5,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,NULL,NULL,,NULL,POINT (-118.37866000000001 34.04582)
5003012011,03/15/2017,Single Family,1727 W 53RD ST,LOS ANGELES,CA,90062,8,US BANK,Jessica Vanella,612-973-2749,Advantage Conveyance,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,POINT (-118.30775 33.99427)
5475022013,05/09/2017,Single Family,4637 E CLELAND AVE,LOS ANGELES,CA,90065,1,Nationstar Mortgage LLC,Paula Acosta,972-315-8837,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,POINT (-118.21664 34.11094)
2109018006,07/03/2017,Single Family,21025 W STAGG ST,LOS ANGELES,CA,93063,3,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,POINT (-118.5917 34.21119)
5534019014,12/19/2017,Single Family,5801 W LEXINGTON AVE,HOLLYWOOD,CA,90038,13,Bank of America,VPR Department,800-669-2443,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.31596 34.09288)
5214022004,01/05/2017,Single Family,2422 N DITMAN AVE,LOS ANGELES,CA,90032,14,CIT Bank,Leah Collins,800-468-1743,"Incorp Services, Inc",Registrations Department,5716   Corsa Ave Suite 110   Westlake Village CA 91362,888-727-6303,POINT (-118.18394 34.07372)
5020021020,01/18/2017,Single Family,4270 S WALTON AVE,LOS ANGELES,CA,90037,9,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,NULL,NULL,,NULL,POINT (-118.29468 34.00588)
2334014026,02/16/2017,Single Family,6141 N HAZELHURST PL,LOS ANGELES,CA,91606,2,EQUITY INVESTMENTS GROUP,RON KAPLAN,877-218-5498,NULL,NULL,,NULL,POINT (-118.38754 34.18244)
2263038084,01/05/2017,Single Family,14807 W OTSEGO ST,LOS ANGELES,CA,91403,4,Nationstar Mortgage,Code Violations,888-456-0714,"AFS c/o NEW BEGINNING PROPERTIES, INC",Chavez Lourdes,999  W Marshall BLVD  San Bernardino CA 92405,800-468-1743,POINT (-118.45554000000001 34.16316)
2410002006,03/15/2017,Single Family,7433 N CRANER AVE,LOS ANGELES,CA,91352,2,CALIBER HOME LOANS,CHRISTINE CAYANAN,874-214-4174,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.36934000000001 34.20574)
2625033022,01/10/2017,Single Family,9014 N SANDUSKY AVE,LOS ANGELES,CA,91331,6,JP Morgan Chase NA,Amy Lott,888-310-1506,Safeguard Properties,Safeguard Properties,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,800-852-8306,POINT (-118.42490999999998 34.23432)
6004011004,06/08/2017,Single Family,6113 S MENLO AVE,LOS ANGELES,CA,90044,9,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,POINT (-118.28936000000002 33.98416)
2566004027,01/03/2017,Single Family,10707 N SAMOA AVE,LOS ANGELES,CA,91042,7,DITECH FINANCIAL LLC,Property Pres Department,855-577-1602,Miles Preservation LLC,Miles Preservation,27226   Via Industria   Temecula CA 92590,951-808-3346,POINT (-118.28658000000001 34.263)
2265009010,03/28/2017,Single Family,4456 N VESPER AVE,LOS ANGELES,CA,91403,4,PHH STARS,ANN LEWIS,866-946-0081,REMAX,Carol Anderson,27720   Dickason Dr  Valencia Ca 91355,661-406-7568,POINT (-118.45078 34.15299)
5560025023,08/14/2017,Single Family,1221 N HILLDALE AVE,HOLLYWOOD,CA,90069,4,Nationstar Mortgage,Code Violations,888-456-0714,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,POINT (-118.38668 34.09203)
5041032017,01/03/2017,Single Family,3733 S DALTON AVE,LOS ANGELES,CA,90018,8,"Deutsche Bank, c/o Select Portfolio Servicing",NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.30412 34.01955)
4377025032,01/04/2017,Single Family,1991 N STRADELLA ROAD,LOS ANGELES,CA,90077,5,Ocwen Loan Servicing LLC,Judy Credit,407-737-5247,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,POINT (-118.46162000000001 34.10453)
4255018012,01/18/2017,Single Family,2708 S SELBY AVE,LOS ANGELES,CA,90064,5,SHELLPOINT MORTGAGE SERVICING,NEW PENN FINANCIAL,800-365-7107,"Cyprexx Services, LLC - Jefferson",Code Compliance,27720   Jefferson AVE 210 Temecula CA 92590,877-339-8202,POINT (-118.42200000000001 34.03666)
2507028019,01/18/2017,Single Family,12209 N HILLSDALE AVE,LOS ANGELES,CA,91342,7,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,POINT (-118.44837 34.29234)
5589024016,01/03/2017,Single Family,2018 N CATALINA ST,LOS ANGELES,CA,90027,4,Nationstar Mortgage LLC,Code Compliance,888-480-2432,B2,Brian Bennis,3430   Mt Vernon AVE  Riverside CA 92507,224-518-7504,POINT (-118.29490000000001 34.108180000000004)
2209015029,07/17/2017,Single Family,8065 N BRIMFIELD AVE,LOS ANGELES,CA,91402,6,Shellpoint Mortgage Servicing,Tracy Hall,864-312-4380,"Cyprexx Services, LLC - Jefferson",Code Compliance,27720   Jefferson AVE 210 Temecula CA 92590,877-339-8202,POINT (-118.45839000000001 34.21768)
5480021006,01/12/2017,Multi-Family,1344 1/2 W YOSEMITE DR,LOS ANGELES,CA,90041,14,Ocwen Loan Servicing LLC,Judy Credit,407-737-5247,Elizabeth Acosta,Elizabeth Acosta,11030   Arrow Route  102 RANCHO CUCAMONGA CA 91730,929-481-1100,POINT (-118.19489 34.13284)
2556003061,01/03/2017,Single Family,8006 W WENTWORTH ST,LOS ANGELES,CA,91040,7,"Fay Servicing, LLC",N/A N/A,800-495-7166,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,POINT (-118.30723 34.26678)
2103004018,10/27/2017,Single Family,8202 N RHEA AVE,LOS ANGELES,CA,91335,12,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,POINT (-118.5414 34.21966)
5071022050,01/03/2017,Multi-Family,4723 W ST ELMO DR,LOS ANGELES,CA,90019,10,"U.S. Bank, N.A. C/O Select Portfolio Servicing",NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.34108000000002 34.0431)
7442018003,01/28/2017,Single Family,811 W BEJAY PL,LOS ANGELES,CA,90731,15,RUSHMORE LOAN MGMT SERVICES,ENRIQUE OROZCO,949-341-5601,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,POINT (-118.29608000000002 33.76094)
2764017039,01/03/2017,Single Family,18125 W HERBOLD ST,LOS ANGELES,CA,91325,12,"Wells Fargo Bank, N.A C/O Select Portfolio Servicing",NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.52834999999999 34.24515)
7470022009,03/29/2017,Single Family,1420 W 36TH ST,SAN PEDRO,CA,90731,15,Specialized Loan Servicing as Servicing Agent for Beneficiary,Hunter Robinson,877-367-0512,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,POINT (-118.30833000000001 33.71697)
5540004006,01/03/2017,Multi-Family,1236 N MARIPOSA AVE,LOS ANGELES,CA,90029,13,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,"Remedy Field Services, Inc",Aaron Davitian,15615   Alton PKWY 450 Irvine CA 92618,619-862-0918,POINT (-118.29931000000002 34.09439)
2222023008,03/02/2017,Single Family,15526 W VALERIO ST,VAN NUYS,CA,91406,6,Shellpoint Mortgage Services,Johan Correa,866-825-2174,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,POINT (-118.47135 34.20471)
5050020006,02/07/2017,Single Family,2921 S SOMERSET DR,LOS ANGELES,CA,90016,10,Shellpoint Mortgage Services,Tracy Hall,866-825-2174,New Beginning Properties Inc,Jose Chavez,1454   CEDAR ST  San Bernardino CA 92405,877-339-8202,POINT (-118.3375 34.02871)
2233013008,01/03/2017,Single Family,6438 N GLORIA AVE,VAN NUYS,CA,91406,6,Deutsche Bank c/o Select Portfolio Servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.47913 34.18783)
2668011013,01/04/2017,Single Family,10551 N DEMPSEY AVE,LOS ANGELES,CA,91344,12,Nationstar Mortgage LLC,Paula Acosta,972-315-8837,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,POINT (-118.47735000000002 34.26257)
2122007027,01/31/2017,Single Family,6901 N ENFIELD AVE,LOS ANGELES,CA,91335,3,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,POINT (-118.52353 34.19566)
4379024010,06/02/2017,Vacant Residential,2425 N BUSHROD LANE,LOS ANGELES,CA,90077,5,Jahangir Mostaghel,Jahangir Mostaghel,310-795-1705,NULL,NULL,,NULL,POINT (-118.44841000000001 34.1135)
2261025072,01/03/2017,Single Family,5115 N COLLETT AVE,LOS ANGELES,CA,91436,5,U.S. Bank NA c/o Select Portfolio Servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.48276000000001 34.16251)
2504008025,12/18/2017,Single Family,13843 N GLADSTONE AVE,LOS ANGELES,CA,91342,7,"Trustee Corps, PHH Mortgage",Property Preservation,856-917-3306,"Safeguard Properties, PHH Mortgage",VPR Orders,41951   Remington AVE 150 Temecula CA 92590,800-852-8306,POINT (-118.44459000000002 34.32325)
5183025003,11/09/2017,Multi-Family,650 3/4 S CHICAGO ST,LOS ANGELES,CA,90023,14,Celink,Cory Daggett,866-654-0020,J & J Board Ups,Javier Ortiz,475  S Rall AVE  Bassett CA 91746,626-290-9017,POINT (-118.21690000000001 34.03715)
2322009029,07/31/2017,Single Family,6635 N AGNES AVE,LOS ANGELES,CA,91606,2,Us Bank National Association,Diana Alon,818-770-3663,Elizabeth Acosta,Elizabeth Acosta,11030   Arrow Route  102 RANCHO CUCAMONGA CA 91730,929-481-1100,POINT (-118.39552 34.19136)
2202005025,01/30/2017,Single Family,17340 W STAGG ST,LOS ANGELES,CA,91325,12,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,POINT (-118.51145 34.21193)
5052020009,01/10/2017,Single Family,2260 W 29TH ST,LOS ANGELES,CA,90018,10,Champion Mortgage,NA NA,888-456-0714,NULL,NULL,,NULL,POINT (-118.31658 34.02897)
2701043034,07/27/2017,Single Family,20212 W VIA MEDICI,LOS ANGELES,CA,91326,12,Nationstar Mortgage,Code Violations,888-456-0714,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,POINT (-118.57373 34.29393)
5092015009,01/06/2017,Single Family,849 S 5TH AVE,LOS ANGELES,CA,90005,4,Ocwen Loan Servicing LLC,Judy Credit,407-737-5247,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,POINT (-118.31804000000001 34.05661)
5456009007,07/28/2017,Multi-Family,2426 1/2 W AVENUE 32 ST,LOS ANGELES,CA,90065,1,"THE BANK OF NEW YORK MELLON c/o Bayview Loan Servicing, LLC",Michael Lopata,954-590-7161,"M&M MORTGAGE SERVICES, INC.",Frances Guerra,2031  E Cerritos AVE  Anaheim CA 92806,786-871-0818,POINT (-118.23499000000001 34.10894)
4252018018,06/08/2017,Multi-Family,3674 S GREENFIELD AVE,LOS ANGELES,CA,90034,5,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,POINT (-118.41483000000001 34.01737)
2126038013,09/18/2017,Multi-Family,18553 W LEMAY ST,LOS ANGELES,CA,91335,3,NORTH SHORE CAPITAL INC,MASSOUD SHARIFI,818-245-1911,NULL,NULL,,NULL,POINT (-118.53796 34.19107)
5307021005,11/20/2017,Single Family,4415 N VAN HORNE AVE,LOS ANGELES,CA,90032,14,"Dovenmuehle Mortgage, Inc.",n/a n/a,888-397-5370,Safeguard,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.1696 34.09746)
7346002027,01/05/2017,Single Family,1541 W 218TH ST,LOS ANGELES,CA,90501,15,Nationstar Mortgage LLC,Paula Acosta,972-315-8837,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,POINT (-118.30517 33.83038)
2168025059,01/10/2017,Single Family,5332 N ELVIRA RD,LOS ANGELES,CA,91364,3,Rushmore Loan Management Services,Enrique Orozco,949-341-5675,SAFEGUARD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,POINT (-118.60252 34.16669)
4404014003,11/14/2017,Single Family,120 S STONEHAVEN WAY,LOS ANGELES,CA,90049,11,Vicino Limited Partnership,Mary Streit,818-787-6761,Brad Cossingham,Brad  Cossingham,136   maple ave  claremont nh 3743,800-639-2151,POINT (-118.47616 34.05939)
2763033034,03/13/2017,Single Family,9647 N AMIGO AVE,LOS ANGELES,CA,91324,12,Carrington Mortgage Services,Marshayla Johnson,866-563-1100,Pinelands Preservation,Will Wheelehan,44501   Auburn BLVD  Sacramento CA 95841,916-277-8243,POINT (-118.53800000000001 34.24606)
5013026025,01/18/2017,Single Family,4914 S 11TH AVE,LOS ANGELES,CA,90043,8,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,POINT (-118.32920000000001 33.99842)
5588029022,01/02/2017,Single Family,2651 N ABERDEEN AVE,LOS ANGELES,CA,90027,4,"Wilmington Trust, NA C/O Select Portfolio Servicing",NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.28944 34.11678)
2027043022,01/05/2017,Single Family,7301 N RUTHERFORD HILL DR,LOS ANGELES,CA,91307,12,Nationstar Mortgage,Dawn Campos,888-456-0714,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,POINT (-118.65129000000002 34.20365)
5555023003,05/26/2017,Single Family,1466 N SWEETZER AVE,HOLLYWOOD,CA,90069,4,"THE MANDEL COMPANY, INC., A CALIFORNIA CORPORATION, DBA THE MANAGEMENT GROUP",Suann Maclsaac,310-566-9800,NULL,NULL,,NULL,POINT (-118.37053 34.09695)
2367005034,01/17/2017,Single Family,4251 N LAUREL CANYON BLVD,LOS ANGELES,CA,91604,2,Ocwen Loan Servicing LLC,Judy Credit,407-737-5247,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,POINT (-118.39665999999998 34.14831)
2637020003,01/17/2017,Single Family,8359 N BUFFALO AVE,LOS ANGELES,CA,91402,6,Ocwen Loan Servicing LLC,Judy Credit,407-737-5247,OGIWA INCORPORATED,Olatunji Giwa,1028  N Lake AVE 208 PASADENA CA 91104,626-787-1471,POINT (-118.43224 34.22317)
2176028017,03/03/2017,Single Family,4807 N BREWSTER DR,LOS ANGELES,CA,91356,3,Shellpoint Mortgage Services,Tracy Hall,866-825-2174,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,POINT (-118.54183000000002 34.15884)
2047011026,01/31/2017,Single Family,23908 W BERDON ST,LOS ANGELES,CA,91367,3,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,POINT (-118.64831000000001 34.16907)
2261015042,01/16/2017,Single Family,5153 N DENSMORE AVE,LOS ANGELES,CA,91436,5,Ocwen Loan Servicing LLC,Judy Credit,407-737-5247,OGIWA INCORPORATED,Giwa Olatunji,123   Morgan AL  PASADENA CA 91105,626-380-6275,POINT (-118.47727 34.16363)
5042019018,01/19/2017,Single Family,1924 W ROCHESTER CIR,LOS ANGELES,CA,90018,8,"HSBC Bank USA, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,Safeguard Properties,Ed Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,POINT (-118.31468999999998 34.02102)
5521009007,09/14/2017,Multi-Family,508 N KINGSLEY DR,LOS ANGELES,CA,90004,13,RUSHMORE LOAN MGMT SERVICES,ENRIQUE OROZCO,949-341-5601,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.30329 34.08022)
2423011044,03/31/2017,Single Family,11157 W LANDALE ST,LOS ANGELES,CA,91602,4,Deutsche Bank National Trust C/O Select Portfolio Servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.37402 34.15149)
5547033028,01/03/2017,Multi-Family,6742 W DE LONGPRE AVE,HOLLYWOOD,CA,90028,4,U.S. Bank NA c/o Select Portfolio Servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.33772 34.09603)
2501009026,01/05/2017,Single Family,13216 N NORRIS AVE,LOS ANGELES,CA,91342,7,DITECH FINANCIAL LLC,Property Pres Department,855-577-1602,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.46341000000001 34.31094)
5205020017,02/27/2017,Single Family,130 W AVENUE 27,LOS ANGELES,CA,90031,1,Bank of America,VPR Department,800-669-2443,SAFEGUARD PROPERTIES,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,POINT (-118.21620000000001 34.07871)
2360001030,08/25/2017,Single Family,13546 W SARAH ST,LOS ANGELES,CA,91423,4,CALIBER HOME LOANS,CHRISTINE CAYANAN,874-214-4174,Steve Daggett,Steve Daggett,8011   Glencrest DR  Sun Valley CA 91352,818-577-6004,POINT (-118.42842 34.15386)
5561013009,01/03/2017,Single Family,9270 W KINGLET DR,HOLLYWOOD,CA,90069,4,"HIF Lenders II, LLC",Gregg Bernstein,310-400-5631,Rodeo Capital,Richard Katz,11601   Wilshire BLVD 2410 Los Angeles CA 90025,310-400-5631,POINT (-118.39175000000002 34.1006)
2163002050,01/06/2017,Single Family,5505 N AURA AVE,LOS ANGELES,CA,91356,3,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,POINT (-118.55471 34.17135)
5188018028,01/23/2017,Single Family,3418 E SISKIYOU ST,LOS ANGELES,CA,90023,14,"Deutsche Bank, as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.20107999999999 34.02637)
