APN,Registered Date,Property Type,Property Address,Property City,Property State,Property Zip,Council District,Lender,Lender Contact,Lender Contact Phone,Property Management,Property Management Contact,Property Management Address,Property Management Contact Phone,lon,lat,Property on Map
2012019014,01/06/2020,Single Family,7731 N NITA AVE,LOS ANGELES,CA,91304,3,Mr. Cooper,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.61384,34.211,POINT (-118.61384 34.211)
5309015020,07/13/2020,Single Family,4100 N BARRETT RD,LOS ANGELES,CA,90032,14,"PEREZ-NEGRON,ALFREDO C/O RUSHMORE LOAN MANAGEMENT SERVICES",PROPERTY PRESERVATION,949-341-5601,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.16642,34.09204,POINT (-118.16641999999999 34.09204)
5029022016,01/02/2020,Single Family,4247 S CLOVERDALE AVE,LOS ANGELES,CA,90008,10,US BANK National Association,Alma Emery,866-952-6514,OGIWA INCORPORATED,Olatunji Giwa,1028  N Lake AVE 208 PASADENA CA 91104,626-787-1471,-118.36631,34.00995,POINT (-118.36631 34.00995)
5001031024,12/12/2020,Single Family,635 W 52ND ST,LOS ANGELES,CA,90037,9,PHH Mortgage/Ocwen Financial Corporation,Jason Jastrzemski,561-682-7547,Guardian Asset Management,Colleen McEntee,2021   Hartel   Levittown PA 19057,888-872-9094,-118.28538,33.99583,POINT (-118.28538 33.99583)
2244008001,01/16/2020,Single Family,5860 N NATICK AVE,VAN NUYS,CA,91411,4,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,Property Preservation Servicing LLC,Aaron Trevethan,27071   Cabot RD 119 LAGUNA HILLS CA 92653,949-612-0342,-118.45393,34.17741,POINT (-118.45393 34.17741000000001)
2604008020,01/07/2020,Single Family,15869 W LARKSPUR ST,LOS ANGELES,CA,91342,7,DARRELL ALEXANDER c/o BANK OF AMERICA,VPR DEPARTMENT,213-345-6264,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.47725,34.30376,POINT (-118.47725 34.30376)
2215015073,07/14/2020,Single Family,14018 W RUNNYMEDE ST,LOS ANGELES,CA,91405,2,B&B Funding LLC,Ira Bailey,866-533-6600,Merlin Enterprises Inc Summit Realty,Laura Dietz,7875   FULTON AVE  NORTH HOLLYWOOD CA 91605,818-782-7422,-118.43849,34.20566,POINT (-118.43849 34.20566)
2034008018,04/30/2020,Single Family,24106 W WELBY WAY,LOS ANGELES,CA,91307,12,LAKEVIEW LOAN SERVICING,Bruni Velazquez,757-955-8014,"Incorp Services, Inc",Registrations Department,5716   Corsa Ave Suite 110   Westlake Village CA 91362,888-727-6303,-118.65069,34.19303,POINT (-118.65069 34.19303)
5429028005,01/08/2020,Single Family,3507 W CRESTMONT AVE,LOS ANGELES,CA,90026,13,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.27395,34.09253,POINT (-118.27395 34.09253)
2316002030,10/08/2020,Single Family,11622 W KESWICK ST,LOS ANGELES,CA,91605,6,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Guardian Asset Management,Vendor Management,2021   Hartel ST  Leviitown PA 19057,888-872-9094,-118.38523,34.21011,POINT (-118.38523 34.21011)
5113034027,01/22/2020,Multi-Family,4225 S SAN PEDRO PL,LOS ANGELES,CA,90011,9,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.27105,34.00676,POINT (-118.27105 34.00676)
5517012024,01/09/2020,Single Family,153 S HOBART BLVD,LOS ANGELES,CA,90004,10,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,Property Preservation Servicing LLC,Aaron Trevethan,27071   Cabot RD 119 LAGUNA HILLS CA 92653,949-612-0342,-118.30563,34.07221,POINT (-118.30563 34.07221)
5013005008,02/05/2020,Single Family,5131 S CHESLEY AVE,LOS ANGELES,CA,90043,8,Velocity Commercial Capital,Renzo Ripa,818-338-9791,NULL,NULL,,NULL,-118.33456,33.99573,POINT (-118.33456000000001 33.99573)
2174008025,07/10/2020,Single Family,20336 W HOWARD CT,LOS ANGELES,CA,91364,3,Fay Servicing,Eric Moore,877-338-3791,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,-118.57678,34.14706,POINT (-118.57678 34.14706)
5492009207,01/03/2020,Single Family,5860  BENNER ST,LOS ANGELES,CA,90042,1,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Cyprexx - Physical Address,Code Compliance,525   Grand Regency BLVD  Brandon FL 33510,813-387-5891,-118.18967,34.10731,POINT (-118.18967000000002 34.10731)
6119024008,01/07/2020,Single Family,841 W 148TH ST,LOS ANGELES,CA,90247,15,CALIBER HOME LOANS,SHIRIN SHAHIDI,858-683-8430,First Allegiance,John Concepcion,473   Broadway  5th F Bayonne NJ 7002,201-746-8715,-118.29064,33.89837,POINT (-118.29064000000001 33.89837)
2728029016,01/24/2020,Single Family,18853 W BEECHTREE LANE,LOS ANGELES,CA,91326,12,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,OGIWA INCORPORATED,Olatunji Giwa,1028  N Lake AVE 208 PASADENA CA 91104,626-787-1471,-118.54426,34.26401,POINT (-118.54426000000001 34.26401)
5511019008,01/22/2020,Multi-Family,130 S HARPER AVE,LOS ANGELES,CA,90048,5,Pamela Carrington,Pamela Carrington,949-381-3495,Pamela Carrington,Pamela Carrington,19800   MacArthur BLVD 1150 Irvine CA 92612,949-381-3495,-118.36882,34.07326,POINT (-118.36882000000001 34.07326)
2872015020,01/24/2020,Single Family,18622 W BRASILIA DR,LOS ANGELES,CA,91326,12,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.53918,34.28316,POINT (-118.53917999999999 34.28316)
2763021053,01/07/2020,Single Family,9111 N CREBS AVE,LOS ANGELES,CA,91324,12,"CALIBER HOME LOANS, INC.",CHRISTINE CAYANAN,214-874-4174,EDWARD ZUBIA,EDWARD ZUBIA,3540   wilshire BLVD  Los Angeles CA 90010,818-406-3611,-118.5442,34.23594,POINT (-118.5442 34.23594)
2336030003,03/24/2020,Single Family,6122 N KLUMP AVE,LOS ANGELES,CA,91606,2,The Bank of New York Mello,Doug Randall,303-470-3633,First Team Real Estate,Eddy Leon,20234   State ROAD  Cerritos CA 90703,562-461-1200,-118.37563,34.18197,POINT (-118.37563000000002 34.18197)
2510012031,12/01/2020,Single Family,13457 N ELDRIDGE AVE,LOS ANGELES,CA,91342,7,Sergey Polishchuk,Segey Polishchuk,818-915-1761,N/A,Segey Polishchuk,17144   Kingsbury ST  GRANADA HILLS CA 91344,818-915-1761,-118.42302,34.31634,POINT (-118.42302 34.31634)
2110011028,06/29/2020,Single Family,7904 N TOPANGA CANYON BLVD,LOS ANGELES,CA,93063,3,PennyMac Loan Services,Eric Moore,877-338-3791,Bron Inc,Amy Lee,24210   Dandelion CT  Lake Elsinore CA 92532,877-338-3791,-118.60573,34.21389,POINT (-118.60573 34.213890000000006)
6050024017,06/04/2020,Multi-Family,619 E 98TH ST,LOS ANGELES,CA,90002,8,Aztec Financial,Chloe Allton,818-848-8960,Aztec Financial,Chloe Allton,2624  W MAGNOLIA  BLVD  BURBANK CA 91505,818-848-8960,-118.26443,33.94759,POINT (-118.26443 33.94759)
2407017026,01/22/2020,Multi-Family,10335 W LORNE ST,SUN VALLEY,CA,91352,2,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.35637,34.21644,POINT (-118.35636999999998 34.21644)
5053020032,03/04/2020,Multi-Family,2650 S LA SALLE AVE,LOS ANGELES,CA,90018,8,Fay Servicing LLC - Eric Moore,Eric Moore,877-338-3791,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,-118.30521,34.03117,POINT (-118.30521000000002 34.03117)
2272025035,04/02/2020,Single Family,3916 N GLENRIDGE DR,LOS ANGELES,CA,91423,4,Toorak Capital Partners LLC,SNS Trust Network,818-991-4600,Edgestone Real Estate Inc,Sebastian Stofenmacher,654  N Virgil AVE 201 Los Angeles CA 90004,818-464-5113,-118.43176,34.1412,POINT (-118.43176 34.1412)
4403011006,01/23/2020,Single Family,213 N TIGERTAIL ROAD,LOS ANGELES,CA,90049,11,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.47927,34.06181,POINT (-118.47927 34.06181)
7416027010,01/23/2020,Single Family,620 N NEPTUNE AVE,LOS ANGELES,CA,90744,15,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.2686,33.77742,POINT (-118.2686 33.77742)
7559023011,01/23/2020,Single Family,1760 W EL REY RD,LOS ANGELES,CA,90732,15,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.31439,33.74009,POINT (-118.31439 33.74009)
5016029023,01/24/2020,Single Family,1481 W 50TH ST,LOS ANGELES,CA,90062,8,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.30295,33.99835,POINT (-118.30295000000001 33.99835000000001)
2640029002,01/06/2020,Single Family,13529 W BRACKEN ST,LOS ANGELES,CA,91331,6,SN Servicing Corp,Eric Moore,877-338-3791,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,-118.42734,34.23186,POINT (-118.42734 34.23186)
2654007099,04/21/2020,Single Family,8760 N BURNET AVE 1-10,LOS ANGELES,CA,91343,6,CTF Asset Management LLC,Robert Yanes,800-931-2424,FCI Lender Services,Robert Yanes,8180  E Kaiser blvd  Anaheim CA 92808,800-931-2424,-118.46311,34.23001,POINT (-118.46310999999999 34.23001)
2717003002,01/16/2020,Single Family,11209 N YOLANDA AVE,LOS ANGELES,CA,91326,12,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.54566,34.27362,POINT (-118.54566 34.27362)
5107027016,03/04/2020,Single Family,1194 E 50TH ST,LOS ANGELES,CA,90011,9,Fay Servicing LLC - Eric Moore,Eric Moore,877-338-3791,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,-118.25427,33.99789,POINT (-118.25427 33.99789)
2780028056,01/03/2020,Single Family,20601 W ROSCOE BLVD,LOS ANGELES,CA,91306,3,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Cyprexx - Physical Address,Code Compliance,525   Grand Regency BLVD  Brandon FL 33510,813-387-5891,-118.58232,34.22019,POINT (-118.58232 34.22019)
2032026053,01/22/2020,Single Family,24756 W EILAT ST,LOS ANGELES,CA,91367,3,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.66477,34.17728,POINT (-118.66477 34.17728)
5567010042,09/02/2020,Multi-Family,2170 N STANLEY HILLS DR,HOLLYWOOD,CA,90046,4,Sound Equity High Income Debt Fund LLC,Julie Williams,425-375-0679,Sound Capital,Ken Hanson,2099  S State College BLVD  Temecula CA 92806,206-790-5277,-118.37672,34.11046,POINT (-118.37671999999999 34.11046)
6053025011,01/17/2020,Single Family,10116 S BROADWAY,LOS ANGELES,CA,90003,8,Celink,Daniel Stack,866-727-4303,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,800-639-2151,-118.27795,33.94409,POINT (-118.27795 33.94409)
6052017010,01/08/2020,Single Family,318 E 99TH ST,LOS ANGELES,CA,90003,8,MidFirst Bank,Erik Kenner,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.26886,33.94639,POINT (-118.26886000000002 33.94639)
2254017003,01/21/2020,Single Family,17331 W MARTHA ST,LOS ANGELES,CA,91316,5,Wells Fargo,Doug Randall,303-470-3633,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,-118.51107,34.17322,POINT (-118.51107000000002 34.17322)
5127003001,01/09/2020,Multi-Family,1949 S ADAIR ST,LOS ANGELES,CA,90011,9,Rushmore Loan Managment,Dawn Talavera,888-504-6700,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.25927,34.02684,POINT (-118.25927000000001 34.02684)
2650008014,01/16/2020,Single Family,9723 N KESTER AVE,LOS ANGELES,CA,91343,7,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,Remedy Field Services Inc,Agnes Mella,15615   Alton PKWY  IRVINE CA 92618,888-540-4490,-118.45669,34.24696,POINT (-118.45669 34.24696)
2181029004,09/08/2020,Single Family,18045 W RANCHO ST,LOS ANGELES,CA,91316,5,The Meyer Assayag irrevocable trust,RUTH ESHAGHIAN,818-345-7242,n/a,ruth eshaghian,5140   AVENIDA HACIENDA   TARZANA CA 91356,818-345-7242,-118.52665,34.15648,POINT (-118.52665000000002 34.15648)
6041012034,01/09/2020,Multi-Family,247 E 89TH ST,LOS ANGELES,CA,90003,9,"Center FSB,",Tina Santos,866-563-1100,AARON NOBLE,MCS LLC,1906   IRVINE AVE   NEWPORT BEACH CA 92660,866-563-1100,-118.27014,33.95569,POINT (-118.27013999999998 33.95569)
5219024026,08/26/2020,Multi-Family,3735 N LOWELL AVE,LOS ANGELES,CA,90032,14,PHH Mortgage/Ocwen Financial Corporation,Jason Jastrzemski,561-682-7547,Guardian Asset Management,Colleen McEntee,2021   Hartel   Levittown PA 19057,888-872-9094,-118.16261,34.0886,POINT (-118.16260999999999 34.0886)
5023022010,07/31/2020,Single Family,4183 S 4TH AVE,LOS ANGELES,CA,90008,10,Cenlar FSB,Eric Moore,877-338-3791,Greenfield Property LLC,MCS LLC,4033   Stable Drive   Palmdale CA 93552,866-563-1100,-118.32151,34.0081,POINT (-118.32151 34.008100000000006)
2649020012,01/20/2020,Single Family,15209 W DEVONSHIRE ST,LOS ANGELES,CA,91345,7,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.46334,34.25743,POINT (-118.46334000000002 34.25743)
2149015025,01/16/2020,Single Family,20850 W MARTHA ST,LOS ANGELES,CA,91367,3,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,Property Preservation Servicing LLC,Aaron Trevethan,27071   Cabot RD 119 LAGUNA HILLS CA 92653,949-612-0342,-118.5873,34.17258,POINT (-118.58730000000001 34.17258)
5572031033,01/14/2020,Single Family,7270  HILLSIDE AVE,LOS ANGELES,CA,90046,4,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Safeguard c/o Bron Inc Jefferson,Code Compliance,27720   Jefferson AVE 210 Temecula CA 92590,800-852-8306,-118.34854,34.10472,POINT (-118.34854 34.10472)
5062022004,01/22/2020,Multi-Family,2119 S RIMPAU BLVD,LOS ANGELES,CA,90016,10,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.34489,34.03671,POINT (-118.34489000000002 34.03671)
2580019067,01/31/2020,Single Family,13151 N MIRA MAR DR,LOS ANGELES,CA,91342,7,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.40547,34.31186,POINT (-118.40547 34.31186)
6006026009,12/13/2020,Single Family,424 E 60TH ST,LOS ANGELES,CA,90003,9,PHH Mortgage/Ocwen Financial Corporation,Jason Jastrzemski,561-682-7547,Guardian Asset Management,Colleen McEntee,2300  E Lincoln HWY  Langhorne PA 19047,267-825-0283,-118.26657,33.98507,POINT (-118.26657 33.98507)
2514018011,01/03/2020,Single Family,13023 W CORCORAN ST,LOS ANGELES,CA,91340,7,PennyMac Loan Services,Eric Moore,877-338-3791,Cyprexx - Physical Address,Code Compliance,525   Grand Regency BLVD  Brandon FL 33510,813-387-5891,-118.41698,34.2885,POINT (-118.41698000000001 34.2885)
2126002008,02/26/2020,Single Family,7125 N GEYSER AVE,LOS ANGELES,CA,91335,3,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,M & M Mortgage Services,Alexa Urcuyo,2031  E Cerritos AVE  Anaheim CA 92806,800-336-4890,-118.54273,34.20003,POINT (-118.54273 34.20003)
5561025005,09/09/2020,Single Family,1563 N RISING GLEN RD,LOS ANGELES,CA,90069,4,UMB Bank NA,Miriam Benjamin,323-648-3289,JF Relaty Thrasher,Miriam Benjamin,4221   Wilshire BLVD 390 Los Angeles CA 90010,323-648-3289,-118.38441,34.10031,POINT (-118.38441 34.10031)
2727003022,01/31/2020,Single Family,22500 W NEEDLES ST,LOS ANGELES,CA,91311,12,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.61708,34.24659,POINT (-118.61708 34.24659)
2403018038,11/13/2020,Single Family,7762 N SHADYCOVE AVE,LOS ANGELES,CA,91504,2,"Planet Home Lending, LLC",Alyssa Guzman,203-303-5277,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,800-639-2151,-118.34452,34.21244,POINT (-118.34452 34.21244)
4228003002,07/13/2020,Multi-Family,1704 S WASHINGTON WAY,VENICE,CA,90291,11,Mr. Cooper,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.46438,33.98742,POINT (-118.46438 33.98742)
5585028028,01/21/2020,Single Family,6180 W TEMPLE HILL DR,LOS ANGELES,CA,90068,4,JP Morgan Chase NA,Amy Lott,888-310-1506,Pinelands Preservation,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,-118.32422,34.11174,POINT (-118.32421999999998 34.11174)
2606011025,09/23/2020,Single Family,12128 N SALEM DR,LOS ANGELES,CA,91344,12,Bayview Loan Servicing/Bayview Representative,Frances Guerra,954-590-7161,Greenfield Property LLC,MCS LLC,4033   Stable Drive   Palmdale CA 93552,866-563-1100,-118.50837,34.29093,POINT (-118.50837 34.29093)
4406001021,06/24/2020,Single Family,13023 W SUNSET BLVD,LOS ANGELES,CA,90049,11,PREMIER AMERICA CU,ALMA GAETA,818-772-4000,PEAK FORECLOSURE SERVICES,KELLI ESPINOZA,5900   Canoga AVE 220 Woodland Hills CA 91367,818-591-9237,-118.49316,34.05935,POINT (-118.49316 34.05935)
2708005010,12/14/2020,Single Family,10660 N MELVIN AVE,LOS ANGELES,CA,91326,12,PHH Mortgage/Ocwen Financial Corporation,Jason Jastrzemski,561-682-7547,Guardian Asset Management,Colleen McEntee,2300  E Lincoln HWY  Langhorne PA 19047,267-825-0283,-118.55991,34.26401,POINT (-118.55991 34.26401)
6014030018,09/22/2020,Single Family,1113 W 71ST ST,LOS ANGELES,CA,90044,8,Center Street Lending Corp,Luis Montero,949-404-1186,Center Street Lending Corp,Luis Montero,18301   Von Karman Ave. ste 330 AVE 330 irvine CA 92612,949-404-1186,-118.29415,33.97552,POINT (-118.29414999999999 33.97552)
5213032097,01/24/2020,Single Family,4760 E TEMPLETON ST,LOS ANGELES,CA,90032,14,Law Offices of Pamela Abbott Moore,Pamela Moore,714-288-0180,NULL,NULL,,NULL,-118.18159,34.08211,POINT (-118.18159 34.08211)
5535005013,01/23/2020,Multi-Family,5519 W BARTON AVE,LOS ANGELES,CA,90038,13,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.3121,34.08768,POINT (-118.3121 34.08768)
5515024013,06/17/2020,Single Family,141 N GOWER ST,LOS ANGELES,CA,90004,4,City National Bank,Hung Doan,213-673-7879,NULL,NULL,,NULL,-118.32272,34.07404,POINT (-118.32272000000002 34.07404)
2787026002,01/22/2020,Single Family,8660 N ENCINO AVE,LOS ANGELES,CA,91325,12,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.51558,34.2279,POINT (-118.51558000000001 34.2279)
2201012017,01/08/2020,Single Family,8212 N ENCINO AVE,LOS ANGELES,CA,91325,12,PennyMac Loan Services,Eric Moore,877-338-3791,KELLER WILLIAMS,Doug Puetz,2397   Park Sorrento  110 Calabasas CA 91302,805-795-4455,-118.51411,34.21959,POINT (-118.51411 34.21959)
5002028030,01/06/2020,Single Family,1158 W 52ND ST,LOS ANGELES,CA,90037,9,M&T Bank - Jefferson Office,Eric Moore,877-338-3791,Safeguard - Code Compliance,Code Compliance,7887   Safeguard Cir  Valley View OH 44125,800-852-8306,-118.29565,33.99496,POINT (-118.29565 33.99496)
2293014020,10/05/2020,Single Family,3229 N STEVEN DR,LOS ANGELES,CA,91436,5,"KOONLAWEE NADEMANEE AND AUAYPORN NADEMANEE, HUSBAND AND WIFE AS JOINT TENANTS",DAVID GIRON,714-988-7911,"FORECLOSURE SERVICES, INC",DAVID GIRON,1883  W LOTUS PL  BREA CA 92821,714-988-7911,-118.48243,34.13333,POINT (-118.48243 34.13333)
2076006031,11/17/2020,Single Family,22412 W SENTAR ROAD,LOS ANGELES,CA,91364,3,Helene Muddiman,Helene Muddiman,310-526-7201,Helene Muddiman,Helene Muddiman,16659   Addison  St Encino CA 91436,310-430-8570,-118.61529,34.15808,POINT (-118.61529 34.15808)
2116017058,01/09/2020,Single Family,7300 N BONNIE PL,LOS ANGELES,CA,91335,3,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,Property Preservation Servicing LLC,Aaron Trevethan,27071   Cabot RD 119 LAGUNA HILLS CA 92653,949-612-0342,-118.55516,34.20307,POINT (-118.55516 34.20307)
2373019007,01/23/2020,Single Family,4012 N SUNNYSLOPE AVE,LOS ANGELES,CA,91423,4,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.42633,34.14262,POINT (-118.42633000000001 34.14262000000001)
6001002030,10/26/2020,Single Family,5854 S CIMARRON ST,LOS ANGELES,CA,90047,8,Vijay Fadia,Vijay Fadia,310-791-9975,Vijay Fadia,Vijay Fadia,23800   Hawthorne BLVD  Torrance CA 90505,310-791-9975,-118.31557,33.98758,POINT (-118.31557000000001 33.98758)
2504006199,04/02/2020,Single Family,14274 W FOOTHILL BLVD,LOS ANGELES,CA,91342,7,Specialized Loan Servicing LLC,n/a n/a,800-842-7654,NULL,NULL,,NULL,-118.44496,34.31851,POINT (-118.44496000000001 34.31851)
2615027052,03/10/2020,Single Family,10841 N SHARP AVE,LOS ANGELES,CA,91345,7,The Bank of New York Mello,Doug Randall,303-470-3633,First Team Real Estate,Eddy Leon,20234   State ROAD  Cerritos CA 90703,562-461-1200,-118.44638,34.26711,POINT (-118.44637999999999 34.26711)
